r "24g (24g)" "48h (48h)" "48h* (48h*)" "48h (48h,48h*)" "48h* (48h,48h*)"
0.1925 0.08541666666666659 1.2354166666666655 0.1583333333333332 1.731007808509084 0.5530289248681094
0.1975 0.10416666666666657 1.206249999999999 0.16874999999999984 1.690140845070421 0.5894124067673271
0.2025 0.09583333333333326 1.1999999999999988 0.13333333333333322 1.6813836386192789 0.46570856830998686
0.2075 0.13125000000000062 1.262500000000006 0.13333333333333397 1.7689557031307095 0.46570856830998947
0.2125 0.09791666666666657 1.2333333333333323 0.16249999999999984 1.7280887396920368 0.5675823176277964
0.2175 0.1124999999999999 1.3687499999999988 0.1791666666666665 1.9178282128001152 0.6257958886665449
0.2225 0.09791666666666657 1.3520833333333322 0.17499999999999985 1.8944756622637362 0.6112424959068578
0.2275 0.12708333333333321 1.3479166666666655 0.18124999999999986 1.8886375246296414 0.6330725850463884
0.2325 0.1395833333333332 1.439583333333332 0.17291666666666652 2.0170765525797254 0.6039657995270142
0.2375 0.11666666666666721 1.44583333333334 0.1541666666666674 2.0258337590308786 0.5384755321084252
0.2425 0.13541666666666655 1.4541666666666655 0.1604166666666665 2.037510034299057 0.5603056212479529
0.2475 0.11458333333333325 1.3791666666666655 0.15624999999999986 1.9324235568853518 0.5457522284882659
0.2525 0.1395833333333332 1.4312499999999988 0.18124999999999986 2.005400277311536 0.6330725850463884
0.2575 0.11458333333333325 1.4624999999999988 0.1854166666666665 2.0491863095672462 0.6476259778060756
0.2625 0.1583333333333332 1.5604166666666652 0.2124999999999998 2.186382543968472 0.7422230307440415
0.2675 0.16874999999999984 1.4145833333333322 0.17083333333333317 1.982047726775157 0.5966891031471706
0.2725 0.17291666666666652 1.547916666666665 0.18333333333333318 2.168868131066188 0.6403492814262319
0.2775 0.16666666666666652 1.4270833333333321 0.1854166666666665 1.9995621396774412 0.6476259778060756
0.28250000000000003 0.15624999999999986 1.4666666666666655 0.1583333333333332 2.0550244472013413 0.5530289248681094
0.2875 0.15000000000000152 1.4666666666666814 0.18958333333333527 2.0550244472013635 0.6621793705657699
0.2925 0.15416666666666654 1.4458333333333322 0.1937499999999998 2.0258337590308675 0.6767327633254496
0.2975 0.1604166666666665 1.514583333333332 0.1854166666666665 2.1221630299934304 0.6476259778060756
0.3025 0.1791666666666665 1.3979166666666654 0.1979166666666665 1.958695176238778 0.6912861560851367
0.3075 0.18124999999999986 1.3729166666666655 0.1854166666666665 1.9236663504342097 0.6476259778060756
0.3125 0.1791666666666665 1.256249999999999 0.22083333333333313 1.7601984966795576 0.7713298162634158
0.3175 0.24166666666666645 1.468749999999999 0.18333333333333318 2.0579435160183883 0.6403492814262319
0.3225 0.1916666666666665 1.2604166666666656 0.23749999999999977 1.7660366343136524 0.829543387302164
0.3275 0.2729166666666664 1.358333333333332 0.2124999999999998 1.9032328687148783 0.7422230307440415
0.3325 0.2729166666666664 1.2666666666666655 0.22291666666666649 1.7747938407647945 0.7786065126432593
0.3375 0.20624999999999982 1.389583333333332 0.18749999999999986 1.9470189009705887 0.6549026741859191
0.3425 0.2520833333333331 1.420833333333332 0.24166666666666645 1.9908049332262991 0.8440967800618511
0.34750000000000003 0.2729166666666664 1.2729166666666656 0.19999999999999982 1.7835510472159366 0.6985628524649803
0.3525 0.2020833333333354 1.2729166666666798 0.23333333333333572 1.7835510472159564 0.8149899945424861
0.3575 0.2791666666666664 1.312499999999999 0.26041666666666646 1.8390133547398364 0.9095870474804431
0.3625 0.2895833333333331 1.2104166666666656 0.2395833333333331 1.6959789827045157 0.8368200836820076
0.3675 0.30833333333333307 1.1708333333333323 0.2187499999999998 1.640516675180616 0.7640531198835722
0.3725 0.3104166666666664 1.1916666666666655 0.24791666666666645 1.6697073633510895 0.8659268692013817
0.3775 0.3687499999999997 1.1666666666666656 0.23749999999999977 1.6346785375465211 0.829543387302164
0.3825 0.31874999999999976 1.1729166666666655 0.26041666666666646 1.6434357439976632 0.9095870474804431
0.3875 0.28749999999999976 1.1833333333333322 0.25624999999999976 1.6580310880829001 0.895033654720756
0.3925 0.36458333333333304 1.1958333333333322 0.23541666666666644 1.6755455009851843 0.8222666909223205
0.3975 0.37291666666666634 1.1020833333333324 0.26041666666666646 1.5441874042180532 0.9095870474804431
0.4025 0.36458333333333304 1.1145833333333324 0.26874999999999977 1.5617018171203372 0.9386938329998172
0.40750000000000003 0.320833333333333 1.156249999999999 0.2583333333333331 1.6200831934612843 0.9023103511005995
0.41250000000000003 0.3687499999999997 1.0895833333333325 0.2916666666666664 1.526672991315769 1.0187374931780961
0.4175 0.44791666666667124 1.122916666666678 0.30416666666666975 1.573378092388544 1.0623976714571692
0.4225 0.44583333333333297 1.0666666666666658 0.2854166666666664 1.494563234328248 0.9969074040385656
0.4275 0.45208333333333295 0.9541666666666657 0.2979166666666664 1.3369335182076905 1.0405675823176268
0.4325 0.46458333333333296 1.0187499999999992 0.2729166666666664 1.4274246515361586 0.9532472257595044
0.4375 0.4687499999999996 1.0812499999999992 0.31874999999999976 1.5149967160475795 1.1133345461160624
0.4425 0.43124999999999963 1.0999999999999992 0.32291666666666635 1.5412683354010057 1.1278879388757495
0.4475 0.5041666666666662 1.0187499999999992 0.2812499999999997 1.4274246515361586 0.9823540112788784
0.4525 0.4666666666666663 0.9770833333333324 0.3041666666666664 1.3690432751952115 1.0623976714571575
0.4575 0.4729166666666662 1.0083333333333324 0.3020833333333331 1.412829307450922 1.055120975077314
0.4625 0.4916666666666662 0.9833333333333324 0.3249999999999997 1.3778004816463536 1.1351646352555929
0.4675 0.5291666666666662 0.9520833333333324 0.31458333333333305 1.3340144493906432 1.0987811533563754
0.47250000000000003 0.4666666666666663 0.9208333333333326 0.34166666666666634 1.290228417134933 1.1933782062943412
0.4775 0.5604166666666724 0.9270833333333427 0.39583333333333737 1.2989856235860893 1.3825723121702886
0.4825 0.5812499999999995 0.9124999999999992 0.31874999999999976 1.2785521418667434 1.1133345461160624
0.4875 0.5520833333333329 0.8979166666666659 0.37291666666666634 1.258118660147412 1.3025286519919945
0.4925 0.5708333333333327 0.8895833333333326 0.3499999999999997 1.2464423848792225 1.2224849918137155
0.4975 0.5708333333333327 0.9208333333333326 0.34166666666666634 1.290228417134933 1.1933782062943412
0.5025000000000001 0.5770833333333328 0.9187499999999993 0.3249999999999997 1.2873093483178855 1.1351646352555929
0.5075000000000001 0.6499999999999994 0.8333333333333326 0.36458333333333304 1.1676275268189438 1.2734218664726205
0.5125000000000001 0.6187499999999995 0.9333333333333326 0.370833333333333 1.3077428300372171 1.2952519556121511
0.5175000000000001 0.5854166666666661 0.9229166666666659 0.3499999999999997 1.2931474859519803 1.2224849918137155
0.5225000000000001 0.5687499999999994 0.885416666666666 0.36666666666666636 1.2406042472451277 1.2806985628524639
0.5275000000000001 0.5562499999999995 0.8333333333333326 0.32291666666666635 1.1676275268189438 1.1278879388757495
0.5325000000000001 0.6249999999999994 0.8604166666666659 0.327083333333333 1.2055754214405594 1.1424413316354365
0.5375000000000001 0.5729166666666662 0.8437499999999992 0.37291666666666634 1.1822228709041804 1.3025286519919945
0.5425000000000001 0.6124999999999995 0.8729166666666659 0.3291666666666664 1.2230898343428436 1.1497180280152801
0.5475000000000001 0.6083333333333328 0.791666666666666 0.36666666666666636 1.1092461504779965 1.2806985628524639
0.5525000000000001 0.6104166666666662 0.8041666666666659 0.3979166666666663 1.1267605633802806 1.389849008550117
0.5575000000000001 0.6166666666666661 0.8416666666666659 0.42083333333333295 1.1793038020871331 1.469892668728396
0.5625000000000001 0.6187499999999995 0.8083333333333326 0.43333333333333296 1.1325987010143754 1.5135528470074573
0.5675000000000001 0.654166666666666 0.7833333333333325 0.3916666666666663 1.097569875209807 1.3680189194105863
0.5725000000000001 0.6104166666666662 0.9062499999999992 0.4249999999999996 1.2697949354156013 1.484446061488083
0.5775 0.5875000000000125 0.7875000000000169 0.40416666666667533 1.1034080128439263 1.4116790976896791
0.5825 0.6020833333333327 0.7958333333333326 0.4479166666666663 1.1150842881120913 1.5644897216663622
0.5875 0.6020833333333327 0.8124999999999992 0.4187499999999996 1.13843683864847 1.4626159723485523
0.5925 0.5312499999999996 0.7708333333333326 0.458333333333333 1.080055462307523 1.60087320356558
0.5975 0.6458333333333327 0.8062499999999992 0.5041666666666662 1.129679632197328 1.7609605239221378
0.6025 0.5374999999999995 0.8604166666666659 0.44374999999999964 1.2055754214405594 1.549936328906675
0.6075 0.5395833333333329 0.7312499999999994 0.4916666666666662 1.0245931547836231 1.7173003456430764
0.6125 0.5708333333333327 0.8624999999999993 0.39999999999999963 1.2084944902576067 1.3971257049299606
0.6175 0.5479166666666662 0.8041666666666659 0.4187499999999996 1.1267605633802806 1.4626159723485523
0.6225 0.5770833333333328 0.7833333333333325 0.44583333333333297 1.097569875209807 1.5572130252865186
0.6275000000000001 0.6895833333333328 0.885416666666666 0.4791666666666662 1.2406042472451277 1.673640167364015
0.6325000000000001 0.5604166666666661 0.7604166666666661 0.4666666666666663 1.0654601182222863 1.629979989084954
0.6375000000000001 0.5916666666666661 0.8874999999999993 0.4937499999999995 1.243523316062175 1.72457704202292
0.6425000000000001 0.6124999999999995 0.7979166666666659 0.4687499999999996 1.1180033569291385 1.6372566854647976
0.6475000000000001 0.5770833333333328 0.8041666666666659 0.4604166666666663 1.1267605633802806 1.6081498999454233
0.6525000000000001 0.5645833333333328 0.7624999999999994 0.48958333333333287 1.0683791870393335 1.7100236492632328
0.6575000000000001 0.5624999999999994 0.8270833333333326 0.4916666666666662 1.1588703203678017 1.7173003456430764
0.6625000000000001 0.5937499999999994 0.741666666666666 0.4708333333333329 1.03918849886886 1.644533381844641
0.6675000000000001 0.6749999999999994 0.7749999999999992 0.41041666666666626 1.0858935999416175 1.4335091868291783
0.6725000000000001 0.6562499999999994 0.7749999999999992 0.4708333333333329 1.0858935999416175 1.644533381844641
0.6775000000000001 0.6083333333333328 0.7270833333333327 0.49791666666666623 1.0187550171495285 1.739130434782607
0.6825000000000001 0.5979166666666661 0.7729166666666659 0.427083333333333 1.0829745311245702 1.4917227578679266
0.6875000000000001 0.5958333333333328 0.7187499999999994 0.48749999999999954 1.007078741881339 1.7027469528833894
0.6925000000000001 0.6020833333333327 0.6687499999999994 0.4854166666666662 0.9370210902722024 1.6954702565035458
0.6975000000000001 0.6062499999999995 0.735416666666666 0.4687499999999996 1.030431292417718 1.6372566854647976
0.7025 0.6312500000000135 0.6625000000000141 0.4270833333333424 0.9282638838210808 1.4917227578679597
0.7075 0.6354166666666662 0.6374999999999995 0.458333333333333 0.893235058016492 1.60087320356558
0.7125 0.6041666666666662 0.6291666666666661 0.5416666666666662 0.8815587827483026 1.8919410587593217
0.7175 0.6249999999999994 0.5604166666666661 0.458333333333333 0.7852295117857396 1.60087320356558
0.7225 0.6458333333333327 0.641666666666666 0.3979166666666663 0.8961541268335393 1.3825723121702733
0.7275 0.641666666666666 0.5541666666666663 0.4791666666666662 0.7677150988834556 1.673640167364015
0.7325 0.641666666666666 0.5749999999999995 0.43124999999999963 0.7910676494198343 1.5062761506276137
0.7375 0.6145833333333328 0.5166666666666662 0.3791666666666664 0.7239290666277451 1.3170820447516818
0.7425 0.6291666666666661 0.4479166666666663 0.395833333333333 0.6217616580310875 1.3461888302710556
0.7475 0.6499999999999994 0.47499999999999953 0.427083333333333 0.6480332773845138 1.469892668728396
0.7525000000000001 0.6354166666666662 0.4562499999999996 0.395833333333333 0.633437933299277 1.3534655266508993
0.7575000000000001 0.7083333333333327 0.3687499999999997 0.4354166666666663 0.5108370429832879 1.484446061488083
0.7625000000000001 0.741666666666666 0.5416666666666662 0.3916666666666663 0.7385244107129819 1.3316354375113688
0.7675000000000001 0.6895833333333328 0.427083333333333 0.37708333333333305 0.569218419324235 1.3098053483718382
0.7725000000000001 0.6937499999999994 0.4729166666666662 0.4229166666666663 0.6421951397504191 1.4407858832090217
0.7775000000000001 0.679166666666666 0.4541666666666663 0.4354166666666663 0.6130044515799454 1.4626159723485523
0.7825000000000001 0.7124999999999994 0.42083333333333295 0.40833333333333294 0.5517040064219508 1.3971257049299606
0.7875000000000001 0.6958333333333327 0.4187499999999996 0.41041666666666626 0.5721374881412824 1.37529561579043
0.7925000000000001 0.6979166666666661 0.4291666666666663 0.33541666666666636 0.5575421440560456 1.1206112424959058
0.7975000000000001 0.7645833333333327 0.339583333333333 0.3166666666666664 0.446617529008246 1.069674367837001
0.8025000000000001 0.7729166666666659 0.3041666666666664 0.3499999999999997 0.4086696343866303 1.1497180280152801
0.8075000000000001 0.791666666666666 0.30624999999999974 0.3562499999999997 0.41450777202072503 1.1933782062943412
0.8125000000000001 0.7520833333333328 0.2854166666666664 0.3479166666666664 0.373640808582062 1.1424413316354365
0.8175000000000001 0.7583333333333327 0.2708333333333331 0.383333333333333 0.3502882580456831 1.2661451700927768
0.8225000000000001 0.8062499999999992 0.26874999999999977 0.34583333333333305 0.341531051594541 1.1278879388757495
0.8275000000000001 0.7374999999999994 0.24999999999999978 0.327083333333333 0.3181785010581622 1.069674367837001
0.8325 0.8145833333333508 0.27500000000000585 0.34166666666667395 0.32109756987521665 1.1424413316354618
0.8375 0.7645833333333327 0.2624999999999998 0.40208333333333296 0.3152594322411148 1.2515917773330898
0.8425 0.7208333333333328 0.2187499999999998 0.370833333333333 0.26271619353426234 1.1861015099144978
0.8475 0.7854166666666659 0.19583333333333314 0.3312499999999997 0.23060643654674137 1.055120975077314
0.8525 0.7541666666666661 0.2249999999999998 0.3249999999999997 0.25395898708312026 1.0260141895579398
0.8575 0.7999999999999993 0.1854166666666665 0.3041666666666664 0.20725388601036251 0.9095870474804431
0.8625 0.7499999999999994 0.1916666666666665 0.352083333333333 0.227687367729694 1.1569947243951235
0.8675 0.7249999999999994 0.20208333333333314 0.3124999999999997 0.20433481719331514 0.9459705293796609
0.8725 0.7520833333333328 0.17083333333333317 0.2916666666666664 0.186820404291031 0.8732035655812254
0.8775000000000001 0.7729166666666659 0.21458333333333315 0.30833333333333307 0.2452017806319782 0.9459705293796609
0.8825000000000001 0.7187499999999994 0.16666666666666652 0.32291666666666635 0.16638692257169946 1.004184100418409
0.8875000000000001 0.7749999999999992 0.1645833333333332 0.37708333333333305 0.18390133547398363 1.0987811533563754
0.8925000000000001 0.7374999999999994 0.1645833333333332 0.3041666666666664 0.16346785375465214 0.8586501728215382
0.8975000000000001 0.7562499999999994 0.16666666666666652 0.34583333333333305 0.15179157848646269 1.0332908859377834
0.9025000000000001 0.6770833333333327 0.15624999999999986 0.30624999999999974 0.12551995913303646 0.8513734764416947
0.9075000000000001 0.7270833333333327 0.12499999999999989 0.2895833333333331 0.11676275268189437 0.8222666909223205
0.9125000000000001 0.6979166666666661 0.1583333333333332 0.339583333333333 0.15471064730351006 0.9314171366199737
0.9175000000000001 0.7770833333333326 0.14166666666666652 0.2791666666666664 0.1226008903159891 0.7494997271238851
0.9225000000000001 0.7187499999999994 0.13333333333333322 0.2749999999999998 0.10508647741370493 0.7494997271238851
0.9275000000000001 0.747916666666666 0.1520833333333332 0.28749999999999976 0.11676275268189437 0.814989994542477
0.9325000000000001 0.6833333333333327 0.11874999999999988 0.3124999999999997 0.113843683864847 0.8513734764416947
0.9375000000000001 0.7812499999999992 0.1124999999999999 0.2979166666666664 0.09049113332846814 0.8077132981626335
0.9425000000000001 0.7291666666666661 0.16874999999999984 0.29374999999999973 0.11676275268189437 0.7786065126432593
0.9475000000000001 0.6458333333333327 0.1374999999999999 0.3104166666666664 0.0788148580602787 0.7858832090231028
0.9525000000000001 0.7312499999999994 0.11458333333333325 0.320833333333333 0.06713858279208927 0.734946334364198
0.9575 0.7541666666666828 0.10625000000000227 0.2708333333333391 0.07589578924323302 0.6330725850464024
0.9625 0.7437499999999994 0.11666666666666657 0.26041666666666646 0.08465299569437341 0.6039657995270142
0.9675 0.7291666666666661 0.11666666666666657 0.2895833333333331 0.07589578924323134 0.6912861560851367
0.9725 0.6895833333333328 0.10416666666666657 0.24791666666666645 0.058381376340947186 0.6257958886665449
0.9775 0.6749999999999994 0.13333333333333322 0.29583333333333306 0.058381376340947186 0.6621793705657626
0.9825 0.6999999999999994 0.1583333333333332 0.2645833333333331 0.0788148580602787 0.5530289248681094
0.9875 0.6749999999999994 0.1395833333333332 0.28749999999999976 0.06421951397504191 0.6330725850463884
0.9925 0.6499999999999994 0.15416666666666654 0.25416666666666643 0.08757206451142077 0.48026196106967395
0.9975 0.6229166666666661 0.10208333333333323 0.3291666666666664 0.03794789462161567 0.6549026741859191
1.0025000000000002 0.6541666666666516 0.12708333333333038 0.27916666666666023 0.055462307523898594 0.589412406767314
1.0075 0.656250000000014 0.11041666666666902 0.30416666666667314 0.05546230752390106 0.5675823176278091
1.0125000000000002 0.7249999999999833 0.14374999999999669 0.27291666666666037 0.055462307523898594 0.48753865744950664
1.0175 0.6895833333333481 0.12083333333333592 0.2833333333333394 0.032109756987521665 0.4875386574495283
1.0225 0.6104166666666797 0.1479166666666698 0.2666666666666723 0.02919068817047424 0.4584318719301535
1.0275 0.6583333333333181 0.10624999999999755 0.3249999999999925 0.04378603225570942 0.44387847917044637
1.0325 0.6625000000000141 0.13541666666666954 0.24583333333333857 0.032109756987521665 0.32017464071312307
1.0375 0.6520833333333182 0.1583333333333297 0.29374999999999324 0.02627161935342565 0.49481535382935005
1.0425 0.656250000000014 0.15625000000000333 0.32083333333334013 0.04086696343866394 0.42932508641077866
1.0475 0.6937499999999839 0.15208333333332982 0.3770833333333246 0.03502882580456753 0.4729852646898199
1.0525 0.672916666666681 0.20000000000000429 0.35208333333334085 0.05254323870685364 0.3856649081317164
1.0575 0.6437499999999852 0.16041666666666296 0.36249999999999166 0.029190688170472944 0.3347280334727956
1.0625 0.6458333333333471 0.13333333333333616 0.36458333333334114 0.03794789462161651 0.4147716936510913
1.0675000000000001 0.6812499999999843 0.17499999999999594 0.36249999999999166 0.03794789462161483 0.342004729852639
1.0725 0.6708333333333476 0.1750000000000037 0.3437500000000073 0.02043348171933197 0.29834455157359197
1.0775000000000001 0.6437499999999852 0.17499999999999594 0.3874999999999911 0.04086696343866213 0.28379115881389194
1.0825 0.6770833333333477 0.19166666666667076 0.3458333333333407 0.011676275268189696 0.2546843732945297
1.0875000000000001 0.7124999999999835 0.16041666666666296 0.34791666666665866 0.029190688170472944 0.2546843732945184
1.0925 0.6812500000000146 0.18958333333333738 0.46041666666667647 0.02043348171933197 0.3856649081317164
1.0975000000000001 0.6874999999999841 0.18958333333332894 0.402083333333324 0.017514412902283765 0.27651446243404854
1.1025 0.7562500000000161 0.19375000000000414 0.4583333333333431 0.008757206451142273 0.26196106967437344
1.1075000000000002 0.7416666666666495 0.19999999999999538 0.44791666666665636 0.029190688170472944 0.2110241950154581
1.1125 0.6625000000000141 0.1750000000000037 0.4541666666666764 0.01459534408523712 0.30562124795343565
1.1175000000000002 0.6874999999999841 0.22499999999999482 0.4979166666666551 0.023352550536378358 0.23285428415498827
1.1225 0.7541666666666828 0.19375000000000414 0.5229166666666778 0.01459534408523712 0.2765144624340608
1.1275000000000002 0.766666666666649 0.25416666666666077 0.518749999999988 0.014595344085236472 0.20374749863561473
1.1325 0.7250000000000154 0.20208333333333767 0.6145833333333465 0.008757206451142273 0.30562124795343565
1.1375000000000002 0.745833333333316 0.25416666666666077 0.6520833333333182 0.0058381376340945895 0.2983445515735787
1.1425 0.7041666666666817 0.2333333333333383 0.6708333333333476 0.02627161935342682 0.32017464071312307
1.1475000000000002 0.7541666666666492 0.2374999999999945 0.6374999999999853 0.011676275268189179 0.18919410587592797
1.1525 0.7562500000000161 0.22083333333333804 0.6500000000000139 0.023352550536379392 0.2110241950154675
1.1575 0.7229166666666821 0.18333333333333723 0.6458333333333471 0.01459534408523712 0.17464071311624896
1.1625 0.7583333333333158 0.24791666666666096 0.7208333333333167 0.014595344085236472 0.20374749863561473
1.1675 0.7895833333333502 0.2729166666666725 0.7500000000000159 0.005838137634094848 0.22557758777515488
1.1725 0.7083333333333169 0.24583333333332766 0.8020833333333148 0.014595344085236472 0.1673640167363978
1.1775 0.7916666666666835 0.2687500000000057 0.8750000000000187 0.023352550536379392 0.18919410587593635
1.1825 0.781249999999982 0.2770833333333269 0.8916666666666461 0.011676275268189179 0.18919410587592797
1.1875 0.8166666666666841 0.281250000000006 0.927083333333353 0.0 0.2328542841549986
1.1925000000000001 0.7520833333333159 0.3020833333333264 0.9291666666666452 0.020433481719331063 0.14553392759686767
1.1975 0.7604166666666828 0.27500000000000585 0.9104166666666861 0.002919068817047424 0.123703838457343
1.2025000000000001 0.6999999999999837 0.3249999999999925 0.9520833333333113 0.014595344085236472 0.11642714207749413
1.2075 0.8312500000000177 0.31458333333334004 0.9937500000000212 0.011676275268189696 0.16008732035656154
1.2125000000000001 0.8666666666666467 0.29374999999999324 1.124999999999974 0.0 0.1309805348371809
1.2175 0.7354166666666823 0.33958333333334056 1.1541666666666912 0.008757206451142273 0.2401309805348423
1.2225000000000001 0.7208333333333167 0.36041666666665834 1.133333333333307 0.014595344085236472 0.18919410587592797
1.2275 0.7270833333333488 0.358333333333341 1.2937500000000275 0.008757206451142273 0.16008732035656154
1.2325000000000002 0.7479166666666494 0.3416666666666588 1.2833333333333037 0.011676275268189179 0.10187374931780736
1.2375 0.7270833333333488 0.37916666666667476 1.3354166666666951 0.0 0.09459705293796818
1.2425000000000002 0.7166666666666501 0.3354166666666589 1.2041666666666389 0.0029190688170472948 0.09459705293796399
1.2475 0.7354166666666823 0.36666666666667447 1.3645833333333623 0.005838137634094848 0.16008732035656154
1.2525000000000002 0.7395833333333162 0.37083333333332474 1.3979166666666345 0.008757206451141883 0.13825723121702427
1.2575 0.7229166666666821 0.358333333333341 1.4541666666666977 0.005838137634094848 0.14553392759687414
1.2625000000000002 0.6895833333333174 0.3499999999999919 1.4291666666666336 0.011676275268189179 0.1746407131162412
1.2675 0.7333333333333489 0.4020833333333419 1.4854166666666981 0.002919068817047424 0.10187374931781189
1.2725000000000002 0.7124999999999835 0.3833333333333245 1.402083333333301 0.008757206451141883 0.10915044569765076
1.2775 0.6854166666666812 0.41041666666667537 1.4604166666666978 0.005838137634094848 0.09459705293796818
1.2825 0.6916666666666814 0.38958333333334166 1.5041666666666988 0.011676275268189696 0.123703838457343
1.2875 0.6895833333333174 0.40833333333332394 1.5708333333332969 0.011676275268189179 0.1309805348371809
1.2925 0.6958333333333482 0.37083333333334123 1.583333333333367 0.005838137634094848 0.08004366017828077
1.2975 0.6833333333333176 0.43333333333332336 1.4395833333333 0.0029190688170472948 0.1309805348371809
1.3025 0.6604166666666808 0.4312500000000092 1.5604166666667 0.002919068817047424 0.09459705293796818
1.3075 0.6291666666666521 0.40416666666665735 1.4874999999999658 0.0 0.12370383845733751
1.3125 0.5958333333333461 0.44375000000000947 1.6625000000000354 0.011676275268189696 0.09459705293796818
1.3175000000000001 0.5145833333333214 0.4645833333333226 1.7249999999999603 0.0029190688170472948 0.10915044569765076
1.3225 0.5312500000000113 0.4562500000000097 1.6625000000000354 0.005838137634094848 0.15281062397671782
1.3275000000000001 0.5458333333333207 0.42916666666665676 1.7708333333332924 0.0029190688170472948 0.09459705293796399
1.3325 0.5666666666666788 0.512500000000011 1.7104166666667031 0.008757206451142273 0.1164271420774993
1.3375000000000001 0.4583333333333227 0.49374999999998864 1.6562499999999618 0.0058381376340945895 0.08004366017827722
1.3425 0.47291666666667675 0.5479166666666784 1.6354166666667016 0.01459534408523712 0.06549026741859336
1.3475000000000001 0.4645833333333226 0.4874999999999887 1.7437499999999597 0.008757206451141883 0.08004366017827722
1.3525 0.45208333333334294 0.518750000000011 1.7937500000000381 0.0 0.06549026741859336
1.3575000000000002 0.4666666666666559 0.47291666666665577 1.8208333333332911 0.011676275268189179 0.07276696379843384
1.3625 0.41041666666667537 0.48541666666667704 1.8791666666667066 0.0 0.08004366017828077
1.3675000000000002 0.4104166666666572 0.4666666666666559 1.789583333333292 0.0058381376340945895 0.05093687465890368
