,time,inherent MSD,inherent MSCD,actual MSD,actual MSCD
149,30.8,11.791451143646116,11.145131545594873,12.123863347323287,11.616890217472518
150,31.0,11.851353661165426,11.200443452861537,12.185859853407322,11.652199754327507
151,31.2,11.912064747171753,11.303417976502404,12.249380066608046,11.718942115722102
152,31.4,11.96550621761665,11.422320790528815,12.291913426862152,11.795597589697168
153,31.6,12.017866927089893,11.60702002636323,12.338657769597816,11.999155952270423
154,31.8,12.073146064306476,11.797946912908747,12.396621551135931,12.080598106717163
155,32.0,12.134839304640517,11.931740375820894,12.46145917737819,12.28268846027791
156,32.2,12.195025933568795,12.057630171536076,12.519496915431896,12.291092223950088
157,32.4,12.25212141307973,12.174513559906833,12.574618664870952,12.45767636565615
158,32.6,12.310582276770601,12.22193563477763,12.629447971508796,12.533386687318677
159,32.8,12.37424199155177,12.274866654197318,12.693873791043018,12.493434017341057
160,33.0,12.44176147754888,12.25517859123646,12.765948898924291,12.527325633378625
161,33.2,12.511192786372716,12.189204969801565,12.832331581543302,12.575152290563887
162,33.4,12.580015998525672,12.141695396964733,12.90309491175847,12.50220951754168
163,33.6,12.649639395063831,12.147817218846185,12.972598637536345,12.406300963225997
164,33.8,12.722755726816317,12.204373241972709,13.033187624910378,12.53151803516309
165,34.0,12.79221989046635,12.231121401110626,13.103877341522756,12.669164495039489
166,34.2,12.859155075383063,12.216503283157769,13.179445178065492,12.638458382233813
167,34.4,12.930785281845923,12.18908204952467,13.252087783656776,12.572712624177553
168,34.6,12.999683562770421,12.165968468243108,13.31881696350778,12.503235743528558
169,34.8,13.067516334466488,12.09805783113641,13.382714207411619,12.555071086249335
170,35.0,13.13966291192603,12.049989791753491,13.449269956666223,12.433540048676543
171,35.2,13.211229637628932,12.020429554735815,13.520710754012237,12.375228041325393
172,35.4,13.279719788357431,11.943518332821627,13.592740328211713,12.318884366326074
173,35.6,13.348692309806452,11.798989399039394,13.664062001299959,12.264963797929042
174,35.8,13.413873672447835,11.789528082544964,13.72828377144378,12.152297530192165
175,36.0,13.478200790512595,11.743801483563905,13.790419245179294,12.143501754680253
176,36.2,13.54086914622672,11.594667558427046,13.853472188195019,12.039661440369736
177,36.4,13.607961683048018,11.502330248555475,13.919803803982509,11.934046902799961
178,36.6,13.677809455796995,11.249526413764288,13.992429635578164,11.687405619479806
179,36.8,13.75029581832159,10.985013834065493,14.072028746625591,11.307954116197772
180,37.0,13.824809576231766,10.624634777529556,14.155054371412481,10.95157579376873
181,37.2,13.894177008019412,10.320778238625365,14.227485764642184,10.637569670475704
182,37.4,13.965543068920965,10.170404518485853,14.299840973083041,10.624582298971925
183,37.6,14.030506139655794,10.056229382679925,14.362497603215472,10.454062938767736
184,37.8,14.100983253369078,9.911900473529093,14.434751151969223,10.347534394099585
185,38.0,14.174803223733795,9.911188350943569,14.517342733322751,10.31611480975615
186,38.2,14.25026281668193,9.845132729414178,14.59819561957155,10.306667618282715
187,38.4,14.325565997266343,9.830798592789684,14.67498481703097,10.209360546942927
188,38.6,14.406216060728278,9.837357025977816,14.756075352064485,10.23584408808548
189,38.8,14.488699758558175,9.834511304094748,14.83586004923859,10.30244220216414
190,39.0,14.572916254728604,9.80716763837354,14.914662746920905,10.239038404699285
191,39.2,14.651982195378324,9.850772428444227,14.993361831345078,10.413778096568576
192,39.4,14.732986415002744,9.886670501675408,15.080566616914664,10.467895284503113
193,39.6,14.812662859179937,10.045316518447716,15.150611604730104,10.473917961311525
194,39.8,14.894568608913012,10.227028782523837,15.237392085053138,10.729365109818053
195,40.0,14.974128784947377,10.421334126757854,15.316996832909838,11.00207377195617
196,40.2,15.052070087633162,10.60626549545312,15.399867551602071,11.177489223168985
197,40.4,15.13378129308388,10.766680774359815,15.475731765863403,11.34086416382464
