r "24g (24g)" "48h (48h)" "48h* (48h*)" "48h (48h,48h*)" "48h* (48h,48h*)"
0.0025 0.0 0.0 0.0 0.0 0.0
0.0075 0.0 0.0 0.0 0.0 0.0
0.012499999999999999 0.0 0.0020833333333333337 0.0 0.003037713209495892 0.0
0.0175 0.0 0.002083333333333333 0.004166666666666666 0.003037713209495891 0.0132621597427141
0.022500000000000003 0.0 0.008333333333333331 0.004166666666666666 0.012150852837983565 0.0132621597427141
0.0275 0.0 0.012500000000000008 0.0020833333333333346 0.01822627925697536 0.006631079871357054
0.0325 0.004166666666666663 0.024999999999999977 0.0020833333333333316 0.03645255851395066 0.0066310798713570445
0.0375 0.006250000000000004 0.01875000000000001 0.0 0.027339418885463037 0.0
0.042499999999999996 0.010416666666666671 0.031250000000000014 0.004166666666666669 0.045565698142438396 0.013262159742714108
0.0475 0.006249999999999994 0.0395833333333333 0.006249999999999994 0.05771655098042189 0.019893239614071134
0.0525 0.008333333333333338 0.03541666666666669 0.004166666666666669 0.051641124561430184 0.013262159742714108
0.057499999999999996 0.012500000000000008 0.054166666666666696 0.01458333333333334 0.07898054344689322 0.04641755909949938
0.0625 0.006249999999999994 0.037499999999999964 0.010416666666666657 0.054678837770926 0.03315539935678522
0.0675 0.014583333333333321 0.05624999999999995 0.004166666666666663 0.082018256656389 0.013262159742714089
0.0725 0.025000000000000046 0.06875000000000013 0.016666666666666698 0.10024453591336462 0.0530486389708565
0.0775 0.029166666666666643 0.10416666666666657 0.020833333333333315 0.15188566047479443 0.06631079871357044
0.0825 0.024999999999999977 0.0791666666666666 0.014583333333333321 0.11543310196084378 0.046417559099499316
0.0875 0.029166666666666723 0.08125000000000016 0.006250000000000012 0.11847081517033999 0.01989323961407119
0.0925 0.024999999999999977 0.1124999999999999 0.016666666666666653 0.164036513312778 0.053048638970856356
0.0975 0.031249999999999972 0.16666666666666652 0.014583333333333321 0.24301705675967109 0.046417559099499316
0.1025 0.025000000000000046 0.1625000000000003 0.02291666666666671 0.23694163034067997 0.07294187858492769
0.1075 0.04374999999999996 0.14999999999999986 0.022916666666666648 0.218715351083704 0.0729418785849275
0.1125 0.07499999999999993 0.17708333333333318 0.018749999999999982 0.25820562280715054 0.0596797188422134
0.1175 0.05416666666666677 0.17500000000000035 0.020833333333333374 0.2551679095976554 0.06631079871357064
0.1225 0.08958333333333325 0.1854166666666665 0.037499999999999964 0.2703564756451341 0.1193594376844268
0.1275 0.05208333333333329 0.22291666666666649 0.045833333333333295 0.3250353134160601 0.145883757169855
0.1325 0.03541666666666663 0.2291666666666665 0.045833333333333295 0.33414845304454777 0.145883757169855
0.1375 0.06041666666666661 0.2749999999999998 0.04166666666666663 0.40097814365345735 0.13262159742714089
0.1425 0.056250000000000265 0.28125000000000133 0.054166666666666925 0.41009128328194727 0.17240807665528413
0.1475 0.06041666666666661 0.2979166666666664 0.04374999999999996 0.4343929889579121 0.13925267729849794
0.1525 0.08333333333333326 0.29374999999999973 0.05208333333333329 0.42831756253892034 0.1657769967839261
0.1575 0.0729166666666666 0.3124999999999997 0.05624999999999995 0.4556569814243833 0.1790391565266402
0.1625 0.10416666666666657 0.3437499999999997 0.0729166666666666 0.5012226795668216 0.23208779549749656
0.1675 0.0791666666666666 0.3374999999999997 0.05624999999999995 0.492109539938334 0.1790391565266402
0.17250000000000001 0.06874999999999995 0.370833333333333 0.07499999999999993 0.5407129512902682 0.2387188753688536
0.1775 0.0770833333333337 0.36875000000000174 0.054166666666666925 0.5376752380807753 0.17240807665528413
0.1825 0.10208333333333323 0.42083333333333295 0.04791666666666663 0.6136180683181696 0.15251483704121205
0.1875 0.09999999999999991 0.44166666666666626 0.06874999999999995 0.6439952004131284 0.21882563575478248
0.1925 0.12708333333333321 0.4666666666666663 0.08333333333333326 0.6804477589270791 0.26524319485428177
0.1975 0.10208333333333323 0.5354166666666662 0.08749999999999993 0.7806922948404434 0.2785053545969959
0.2025 0.13541666666666655 0.4687499999999996 0.08958333333333325 0.6834854721365751 0.2851364344683529
0.2075 0.10833333333333385 0.4895833333333356 0.08333333333333372 0.7138626042315378 0.26524319485428327
0.2125 0.14791666666666653 0.6249999999999994 0.08333333333333326 0.9113139628487666 0.26524319485428177
0.2175 0.12291666666666655 0.5124999999999995 0.07499999999999993 0.7472774495359886 0.2387188753688536
0.2225 0.14374999999999988 0.5312499999999996 0.11666666666666657 0.7746168684214517 0.3713404727959945
0.2275 0.18749999999999986 0.5624999999999994 0.09374999999999993 0.8201825665638899 0.298398594211067
0.2325 0.13541666666666655 0.5937499999999994 0.10416666666666657 0.8657482647063283 0.3315539935678522
0.2375 0.13750000000000065 0.5500000000000026 0.09583333333333378 0.8019562873069191 0.30502967408242576
0.2425 0.18749999999999986 0.6083333333333328 0.12291666666666655 0.8870122571727995 0.3912337124100656
0.2475 0.14166666666666652 0.6020833333333327 0.10208333333333323 0.8778991175443118 0.3249229136964952
0.2525 0.18333333333333318 0.6458333333333327 0.12291666666666655 0.9416910949437255 0.3912337124100656
0.2575 0.16666666666666652 0.7229166666666661 0.1604166666666665 1.0540864836950734 0.5105931500944924
0.2625 0.1791666666666665 0.6666666666666661 0.1124999999999999 0.9720682270386843 0.3580783130532804
0.2675 0.1791666666666665 0.6770833333333327 0.11458333333333325 0.9872567930861639 0.3647093929246375
0.2725 0.17499999999999985 0.7083333333333327 0.1583333333333332 1.0328224912286021 0.5039620702231354
0.2775 0.1937499999999998 0.8041666666666659 0.12708333333333321 1.172557298865413 0.4044958721527797
0.28250000000000003 0.19583333333333314 0.7124999999999994 0.1583333333333332 1.038897917647594 0.5039620702231354
0.2875 0.20000000000000204 0.7312500000000074 0.15208333333333487 1.0662373365330688 0.48406883060906963
0.2925 0.22083333333333313 0.8437499999999992 0.16874999999999984 1.230273849845835 0.5371174695799206
0.2975 0.2291666666666665 0.7437499999999994 0.14999999999999986 1.0844636157900325 0.4774377507377072
0.3025 0.23749999999999977 0.8208333333333325 0.14791666666666653 1.19685900454138 0.47080667086635014
0.3075 0.21666666666666648 0.8583333333333326 0.16666666666666652 1.2515378423123062 0.5304863897085635
0.3125 0.23541666666666644 0.8708333333333326 0.13333333333333322 1.2697641215692816 0.42438911176685085
0.3175 0.2291666666666665 0.8187499999999992 0.14791666666666653 1.1938212913318842 0.47080667086635014
0.3225 0.2249999999999998 0.8270833333333326 0.17708333333333318 1.2059721441698679 0.5636417890653488
0.3275 0.24791666666666645 0.8749999999999992 0.1937499999999998 1.2758395479882734 0.6166904280362051
0.3325 0.2458333333333331 0.8583333333333326 0.16874999999999984 1.2515378423123062 0.5371174695799206
0.3375 0.26874999999999977 0.9916666666666658 0.1895833333333332 1.445951487720043 0.6034282682934912
0.3425 0.23749999999999977 0.9499999999999991 0.19999999999999982 1.385197223530125 0.6365836676502763
0.34750000000000003 0.2729166666666664 0.916666666666666 0.15624999999999986 1.336593812178191 0.49733099035177836
0.3525 0.2791666666666695 0.9479166666666764 0.2208333333333356 1.3821595103206448 0.7028944663638546
0.3575 0.2770833333333331 1.0291666666666657 0.1979166666666665 1.500630325490969 0.6299525877789192
0.3625 0.3124999999999997 0.9333333333333326 0.18749999999999986 1.3608955178541582 0.596797188422134
0.3675 0.320833333333333 0.9749999999999991 0.2124999999999998 1.4216497820440759 0.6763701468784186
0.3725 0.2729166666666664 0.916666666666666 0.21458333333333315 1.336593812178191 0.6830012267497756
0.3775 0.2979166666666664 1.0062499999999992 0.20208333333333314 1.4672154801865143 0.6432147475216333
0.3825 0.29583333333333306 0.9833333333333324 0.26666666666666644 1.4338006348820596 0.8487782235337017
0.3875 0.2979166666666664 0.9416666666666658 0.2291666666666665 1.3730463706921416 0.729418785849275
0.3925 0.33541666666666636 0.9645833333333325 0.21041666666666647 1.4064612159965963 0.6697390670070615
0.3975 0.25416666666666643 1.0479166666666657 0.25416666666666643 1.5279697443764322 0.8089917443055594
0.4025 0.33333333333333304 0.9916666666666658 0.2729166666666664 1.445951487720043 0.8686714631477729
0.40750000000000003 0.2916666666666664 0.9499999999999991 0.2770833333333331 1.385197223530125 0.881933622890487
0.41250000000000003 0.3749999999999997 1.0312499999999991 0.2291666666666665 1.503668038700465 0.729418785849275
0.4175 0.30416666666666975 1.0437500000000106 0.2958333333333364 1.521894317957457 0.9416133417327108
0.4225 0.3104166666666664 0.9937499999999991 0.2395833333333331 1.4489892009295389 0.7625741852060601
0.4275 0.33541666666666636 1.0604166666666657 0.22083333333333313 1.5461960236334074 0.7028944663638468
0.4325 0.32291666666666635 1.0520833333333324 0.2895833333333331 1.534045170795424 0.9217201021186292
0.4375 0.3437499999999997 0.9916666666666658 0.22708333333333314 1.445951487720043 0.7227877059779179
0.4425 0.33333333333333304 1.0729166666666659 0.3291666666666664 1.5644223028903828 1.047710619674413
0.4475 0.3874999999999996 1.0479166666666657 0.23333333333333314 1.5279697443764322 0.742680945591989
0.4525 0.3499999999999997 0.9791666666666657 0.26874999999999977 1.4277252084630676 0.8554093034050588
0.4575 0.34166666666666634 0.9520833333333324 0.2770833333333331 1.3882349367396212 0.881933622890487
0.4625 0.3499999999999997 1.0812499999999992 0.2458333333333331 1.5765731557283664 0.7824674248201312
0.4675 0.3479166666666664 0.9583333333333324 0.3312499999999997 1.3973480763681088 1.0543416995457702
0.47250000000000003 0.38958333333333295 1.112499999999999 0.2895833333333331 1.6221388538708046 0.9217201021186292
0.4775 0.3458333333333369 1.0645833333333443 0.34166666666667017 1.5522714500524164 1.0874970989025674
