r "24g (24g)" "48h (48h)" "48h* (48h*)" "48h (48h,48h*)" "48h* (48h,48h*)"
0.0025 0.0 0.00248015873015873 0.0 0.0032453834420536785 0.0
0.0075 0.0 0.0 0.0 0.0 0.0
0.012499999999999999 0.0024801587301587305 0.0024801587301587305 0.0 0.003245383442053679 0.0
0.0175 0.0 0.00992063492063492 0.00248015873015873 0.012981533768214712 0.010518565267697485
0.022500000000000003 0.012400793650793648 0.01984126984126984 0.00248015873015873 0.025963067536429425 0.010518565267697485
0.0275 0.012400793650793657 0.007440476190476194 0.0 0.009736150326161042 0.0
0.0325 0.017361111111111098 0.027281746031746008 0.007440476190476183 0.035699217862590435 0.03155569580309243
0.0375 0.014880952380952389 0.029761904761904778 0.007440476190476194 0.038944601304644166 0.031555695803092476
0.042499999999999996 0.009920634920634927 0.054563492063492085 0.0024801587301587318 0.07139843572518095 0.010518565267697491
0.0475 0.009920634920634911 0.04960317460317456 0.0 0.06490766884107352 0.0
0.0525 0.029761904761904778 0.06200396825396829 0.009920634920634927 0.08113458605134201 0.042074261070789966
0.057499999999999996 0.029761904761904778 0.07440476190476193 0.01736111111111112 0.0973615032616104 0.07362995687388244
0.0625 0.029761904761904732 0.10168650793650785 0.02232142857142855 0.1330607211242007 0.09466708740927729
0.0675 0.05208333333333329 0.12648809523809512 0.014880952380952366 0.16551455554473746 0.06311139160618486
0.0725 0.04464285714285723 0.14384920634920662 0.017361111111111147 0.1882322396391137 0.07362995687388255
0.0775 0.05208333333333329 0.11656746031746021 0.03224206349206346 0.15253302177652275 0.1367413484800672
0.0825 0.0620039682539682 0.16121031746031733 0.019841269841269823 0.21094992373348895 0.08414852214157982
0.0875 0.0496031746031747 0.19097222222222257 0.03224206349206355 0.24989452503813372 0.13674134848006758
0.0925 0.06696428571428566 0.1785714285714284 0.019841269841269823 0.23366760782786467 0.08414852214157982
0.0975 0.05208333333333329 0.23065476190476167 0.03224206349206346 0.30182066011099185 0.1367413484800672
0.1025 0.09424603174603192 0.17361111111111144 0.0496031746031747 0.22717684094375795 0.21037130535395013
0.1075 0.08432539682539675 0.23313492063492042 0.02480158730158728 0.3050660435530455 0.10518565267697476
0.1125 0.11160714285714277 0.2480158730158728 0.027281746031746008 0.3245383442053676 0.11570421794467226
