,time,inherent MSD,inherent MSCD,actual MSD,actual MSCD
0,1.0,0.8449725365306113,0.2618627420011138,1.308920644841744,0.8331355173843414
1,1.1,0.9109162491644653,0.2671025813319244,1.3742374177745245,0.8474570745807627
2,1.2,0.9758536715363144,0.26775999872637196,1.4437815895768729,0.845620684078004
3,1.3,1.0402196892735527,0.27456342332368006,1.5120483494288868,0.8659030201464812
4,1.4,1.1035960845856982,0.2812057530890464,1.5760243934670193,0.8635459673621826
5,1.5,1.166888423140663,0.28455235830303804,1.6374167343375319,0.8481323128114945
6,1.6,1.2297878888053704,0.2804078476079656,1.698454467676066,0.8418704603532058
7,1.7,1.2912981011718359,0.2763038236957564,1.7594588934514348,0.8362106831858003
8,1.8,1.3516267173559744,0.2783421434243277,1.8168338088113771,0.8398753246997349
9,1.9,1.4104330691558704,0.2822744989811404,1.8740437234149396,0.8274335009304821
10,2.0,1.4679871645267049,0.28409331762004064,1.9246666596474533,0.8261693085339136
11,2.1,1.523744498529824,0.2828635469159385,1.978025467669248,0.8432865170052644
12,2.2,1.5797303894545591,0.2843583677623999,2.032658738564144,0.8608042295382846
13,2.3,1.6351000286340571,0.28718768170608167,2.0824825675671885,0.8381906951589991
14,2.4,1.6897753264587407,0.2989983645355661,2.132132620549848,0.8218180590006355
15,2.5,1.7442846923064133,0.29440241546775353,2.1839411628966734,0.8295081928765887
16,2.6,1.796900778173133,0.2924806714118527,2.2388290952043004,0.8171924755264168
17,2.7,1.8490269920475721,0.29233098839177946,2.294678982906452,0.823663378504036
18,2.8,1.9010778355185856,0.29282357629235195,2.3477473139314955,0.8130178950766185
19,2.9,1.9525642537354144,0.29355028883050843,2.4002826760820857,0.8226266393693166
20,3.0,2.0044414744334724,0.3016666153779975,2.44880361367314,0.8243671741791497
21,3.1,2.056365473510024,0.2997394378915768,2.4949100129337674,0.8395549675716806
22,3.2,2.1071139012368487,0.2964097867412114,2.5419995576214816,0.8344075255657385
23,3.3,2.1594191446335502,0.3004889068217315,2.5900101624725083,0.8618531245576465
24,3.4,2.210952890301393,0.30007506880456264,2.641261975222404,0.8519177719039175
25,3.5,2.262064761377898,0.29661627668630897,2.692404709855879,0.8141421193484129
26,3.6,2.3131241226896826,0.3020311992736393,2.741703364046451,0.8026918054520834
27,3.7,2.363571905512493,0.30144051726031723,2.78885752819226,0.83016042969151
28,3.8,2.4132088289989144,0.305673625202638,2.838048468125797,0.8283690473954519
29,3.9,2.461459904881768,0.3016796796042767,2.8829055280328846,0.8107510997712503
30,4.0,2.510366560327677,0.3074776687242691,2.929418873609366,0.8244445453114921
31,4.1,2.5572069023214428,0.30511584534722763,2.9742516823632106,0.8739669536675351
32,4.2,2.602745741031772,0.3080119898881356,3.017681410730779,0.8876892334829559
33,4.3,2.6474663054190235,0.3025437766617207,3.0599798361048314,0.8839005657491206
34,4.4,2.6918526340379985,0.2941672616129059,3.1024165869074984,0.8531862555675831
35,4.5,2.7361338206379737,0.30355641852853466,3.142847462572513,0.851528915807258
36,4.6,2.780477068401803,0.3034934642967346,3.181354933282433,0.8711434152847448
37,4.7,2.823065964178628,0.3014305050638206,3.2215777085055937,0.8927767977999589
38,4.8,2.865869873384943,0.30165027503354774,3.2672182200348074,0.877992995374508
39,4.9,2.909481668947835,0.298862695933253,3.312519398329011,0.8373575678592059
40,5.0,2.9554532578637804,0.30177579703951357,3.3590117138509115,0.8549598737650236
41,5.1,3.0002858612780563,0.29949176455551557,3.402865713478999,0.8440033604244177
42,5.2,3.04595098678222,0.29895416666260394,3.44291680186245,0.8446474480261349
43,5.3,3.0908697685485698,0.2925297760312809,3.4853191879231864,0.8441734864809008
44,5.4,3.135388670745703,0.2843918849062428,3.526413206924532,0.7761221567476076
45,5.5,3.1790574916978103,0.281250967132359,3.5640772181794738,0.7850597074916278
46,5.6,3.221898178436026,0.2906610868355453,3.602321991955972,0.7904127266853367
47,5.7,3.264200831868274,0.29604713952888945,3.6400029489240615,0.8173067427083361
48,5.8,3.3073615984879354,0.3028433664065989,3.686923746883156,0.7960737423880028
49,5.9,3.3514279001438987,0.31223740926394106,3.733343863964825,0.7925092031959461
50,6.0,3.395319384088769,0.31357728330326223,3.7772803049587313,0.7810718639978443
51,6.1,3.438910604100691,0.3219516074986485,3.8195073284934913,0.8124606579236785
52,6.2,3.4811950039486566,0.3265237148265407,3.8612311274804085,0.8660190969988221
53,6.3,3.5231502165991686,0.3373969534121983,3.9025650297952414,0.883101220141028
54,6.4,3.564315902822616,0.34213444445048813,3.9446659070280803,0.8907993688025715
55,6.5,3.6036883613070643,0.338238941688002,3.9824562901696847,0.8749646210563271
56,6.6,3.641974549206823,0.34159474553243085,4.020779725484599,0.8436872094252418
57,6.7,3.680288002805955,0.33820001911413583,4.0594038545486315,0.854134861420096
58,6.8,3.7181543750751707,0.33635895003750016,4.096006822108073,0.8617645092420195
59,6.9,3.7543007975671436,0.3285308416827201,4.135093295229347,0.8359870509877427
60,7.0,3.7903695182210275,0.3229656870703222,4.170861206515533,0.852453455072374
61,7.1,3.8262112259662064,0.32250380909408766,4.2034528595619856,0.8542340496894981
62,7.2,3.861146214471662,0.32294981140570544,4.236660278750472,0.7988725784846017
63,7.3,3.895129240881786,0.326401958628239,4.268159509173728,0.8260284700047283
64,7.4,3.926288026263489,0.3235003064098243,4.297541738734526,0.8515690665204573
65,7.5,3.9580699351508373,0.324955943320708,4.3255403802084595,0.8184925266725633
66,7.6,3.987764955041886,0.32171664418495216,4.356688216575275,0.813325068960021
67,7.7,4.018428510641193,0.3283841634341938,4.387410205753479,0.7879512734928235
68,7.8,4.048284603958415,0.34305638687533274,4.415059135764471,0.8212755962814375
69,7.9,4.076420622337161,0.3421773241929225,4.44230558477581,0.8443864529189175
70,8.0,4.104096098952282,0.3474456174531666,4.467947192768938,0.8511838999675682
71,8.1,4.1310178813214335,0.3422150223022676,4.493987335010701,0.8748214794111528
72,8.2,4.1548841723852625,0.34546418811919327,4.518024745258294,0.8649139373024424
73,8.3,4.178509331675801,0.3488440554199443,4.539791322222029,0.8925777262294176
74,8.4,4.201811989237918,0.3519860595956849,4.564933068292248,0.8415490945955927
75,8.5,4.2235458469927325,0.3500348312787038,4.586797252983963,0.8482657224168269
76,8.6,4.244713042991897,0.34592612287954555,4.608126229127625,0.8863992334892391
77,8.7,4.264778884061925,0.34500206580055126,4.624375945415983,0.8874908489968562
78,8.8,4.28440530339539,0.3375697457998348,4.64118578960987,0.8898942996426555
79,8.9,4.30429107877501,0.33411233751139197,4.661947668855511,0.8806092139929045
80,9.0,4.322602456162186,0.3311866264631133,4.678712746058186,0.8679453529389088
81,9.1,4.340564096466953,0.32188162275213744,4.6967625578853855,0.8644347343836271
82,9.2,4.358147361287345,0.31912769294923377,4.713817177927606,0.8357590721292391
83,9.3,4.374087925926073,0.3185037042518555,4.731798406633562,0.7949049364614561
84,9.4,4.389349093725297,0.31079949135583657,4.75084925488412,0.7899071212056827
85,9.5,4.40310625124313,0.30606134499632015,4.767906403853519,0.7822975979442516
86,9.6,4.415665688955868,0.30821246795685836,4.782808265962635,0.8200507764031988
