r "24g (24g)" "48h (48h)" "48h* (48h*)"
0.6425000000000001 0.007812499999999992 0.822916666666666 0.5546874999999996
0.6475000000000001 0.007812499999999992 0.799479166666666 0.5078124999999996
0.6525000000000001 0.010416666666666657 0.7812499999999993 0.5885416666666661
0.6575000000000001 0.007812499999999992 0.783854166666666 0.5624999999999996
0.6625000000000001 0.007812499999999992 0.776041666666666 0.5312499999999996
0.6675000000000001 0.013020833333333322 0.807291666666666 0.4999999999999995
0.6725000000000001 0.010416666666666657 0.7187499999999993 0.5390624999999996
0.6775000000000001 0.010416666666666657 0.8723958333333326 0.5182291666666662
0.6825000000000001 0.005208333333333329 0.8958333333333326 0.6328124999999994
0.6875000000000001 0.013020833333333322 0.846354166666666 0.5598958333333328
0.6925000000000001 0.015624999999999984 0.8749999999999992 0.6432291666666661
0.6975000000000001 0.005208333333333329 0.8645833333333326 0.6666666666666661
0.7025 0.005208333333333444 0.8984375000000191 0.6171875000000132
0.7075 0.013020833333333322 0.9348958333333326 0.6848958333333328
0.7125 0.026041666666666644 0.9062499999999992 0.6927083333333328
0.7175 0.015624999999999984 0.8802083333333326 0.5937499999999994
0.7225 0.010416666666666657 0.8958333333333326 0.6822916666666661
0.7275 0.020833333333333315 0.8593749999999992 0.6249999999999994
0.7325 0.01822916666666665 0.908854166666666 0.7161458333333327
0.7375 0.02343749999999998 0.932291666666666 0.7083333333333327
0.7425 0.02343749999999998 0.9192708333333326 0.7473958333333327
0.7475 0.020833333333333315 1.0468749999999991 0.6848958333333328
0.7525000000000001 0.01822916666666665 0.9140624999999992 0.7864583333333327
0.7575000000000001 0.039062499999999965 0.955729166666666 0.7812499999999993
0.7625000000000001 0.02864583333333331 1.0052083333333324 0.6718749999999994
0.7675000000000001 0.026041666666666644 0.8515624999999992 0.7708333333333327
0.7725000000000001 0.04947916666666662 0.8593749999999992 0.7812499999999993
0.7775000000000001 0.026041666666666644 0.9348958333333326 0.6901041666666661
0.7825000000000001 0.0364583333333333 0.924479166666666 0.8515624999999992
0.7875000000000001 0.039062499999999965 0.869791666666666 0.7083333333333327
0.7925000000000001 0.02343749999999998 0.8177083333333326 0.807291666666666
0.7975000000000001 0.02864583333333331 0.916666666666666 0.783854166666666
0.8025000000000001 0.039062499999999965 0.877604166666666 0.7395833333333327
0.8075000000000001 0.02343749999999998 0.885416666666666 0.8124999999999992
0.8125000000000001 0.044270833333333294 0.9192708333333326 0.8281249999999992
0.8175000000000001 0.039062499999999965 0.9947916666666657 0.768229166666666
0.8225000000000001 0.0651041666666666 0.846354166666666 0.8098958333333326
0.8275000000000001 0.04947916666666662 0.8593749999999992 0.8489583333333326
0.8325 0.03906250000000083 0.8854166666666856 0.807291666666684
0.8375 0.06249999999999994 0.815104166666666 0.8880208333333326
0.8425 0.0651041666666666 0.940104166666666 0.8333333333333326
0.8475 0.07812499999999993 0.7499999999999993 0.807291666666666
0.8525 0.05468749999999995 0.830729166666666 0.815104166666666
0.8575 0.0729166666666666 0.8255208333333326 0.9192708333333326
0.8625 0.06249999999999994 0.861979166666666 0.8020833333333326
0.8675 0.05989583333333329 0.854166666666666 0.8567708333333326
0.8725 0.1015624999999999 0.846354166666666 0.9218749999999992
0.8775000000000001 0.08854166666666659 0.8359374999999992 0.854166666666666
0.8825000000000001 0.09114583333333325 0.6953124999999993 0.8359374999999992
0.8875000000000001 0.1093749999999999 0.7890624999999993 0.869791666666666
0.8925000000000001 0.1093749999999999 0.744791666666666 0.9114583333333326
0.8975000000000001 0.09374999999999992 0.7343749999999993 0.932291666666666
0.9025000000000001 0.14322916666666655 0.736979166666666 0.9062499999999992
0.9075000000000001 0.12239583333333322 0.7890624999999993 0.7734374999999993
0.9125000000000001 0.1406249999999999 0.744791666666666 0.908854166666666
0.9175000000000001 0.16406249999999986 0.776041666666666 0.9296874999999992
0.9225000000000001 0.1536458333333332 0.6953124999999993 0.8437499999999992
0.9275000000000001 0.1744791666666665 0.7812499999999993 0.877604166666666
0.9325000000000001 0.1822916666666665 0.783854166666666 0.940104166666666
0.9375000000000001 0.1536458333333332 0.7552083333333327 0.861979166666666
0.9425000000000001 0.16666666666666652 0.6692708333333328 0.924479166666666
0.9475000000000001 0.16406249999999986 0.6484374999999994 0.8958333333333326
0.9525000000000001 0.18749999999999983 0.807291666666666 0.968749999999999
0.9575 0.19791666666667088 0.6848958333333479 0.9322916666666866
0.9625 0.2057291666666665 0.6770833333333328 0.9348958333333326
0.9675 0.2057291666666665 0.7343749999999993 0.9218749999999992
0.9725 0.2031249999999998 0.6249999999999994 0.8489583333333326
0.9775 0.2604166666666664 0.6666666666666661 1.0260416666666656
0.9825 0.22395833333333315 0.7005208333333327 0.901041666666666
0.9875 0.2187499999999998 0.6223958333333328 0.9192708333333326
0.9925 0.2187499999999998 0.6067708333333328 0.8802083333333326
0.9975 0.2291666666666665 0.6458333333333328 0.8880208333333326
1.0025000000000002 0.21874999999999492 0.6380208333333186 0.9192708333333122
1.0075 0.27864583333333925 0.6250000000000133 0.9635416666666872
1.0125000000000002 0.3072916666666596 0.6197916666666523 1.0234374999999762
1.0175 0.3177083333333401 0.638020833333347 0.8776041666666854
1.0225 0.29947916666667307 0.6223958333333466 1.0000000000000213
1.0275 0.33333333333332565 0.6145833333333192 0.9270833333333119
1.0325 0.33854166666667385 0.6302083333333468 1.0182291666666885
1.0375 0.3281249999999924 0.6015624999999861 1.0598958333333088
1.0425 0.34895833333334075 0.6328125000000134 1.031250000000022
1.0475 0.36979166666665814 0.5468749999999875 0.9947916666666438
1.0525 0.3619791666666744 0.5677083333333455 0.966145833333354
1.0575 0.3828124999999911 0.5807291666666532 0.986979166666644
1.0625 0.375000000000008 0.4973958333333439 1.059895833333356
1.0675000000000001 0.4947916666666552 0.5598958333333205 1.02083333333331
1.0725 0.40625000000000866 0.5989583333333461 1.0078125000000213
1.0775000000000001 0.4609374999999894 0.4973958333333219 1.0026041666666436
1.0825 0.4088541666666754 0.5052083333333441 1.0104166666666883
1.0875000000000001 0.4947916666666552 0.5286458333333212 0.9947916666666438
1.0925 0.5364583333333448 0.4739583333333435 0.9765625000000209
1.0975000000000001 0.5442708333333207 0.5833333333333198 1.1614583333333064
1.1025 0.4270833333333424 0.5182291666666777 1.0286458333333552
1.1075000000000002 0.515624999999988 0.5130208333333215 1.031249999999976
1.1125 0.5208333333333445 0.5026041666666774 0.9583333333333538
1.1175000000000002 0.6328124999999855 0.5885416666666531 1.0286458333333097
1.1225 0.5859375000000125 0.44010416666667607 1.049479166666689
1.1275000000000002 0.6197916666666523 0.510416666666655 1.093749999999975
1.1325 0.6223958333333466 0.5338541666666781 1.0156250000000215
1.1375000000000002 0.6093749999999859 0.4973958333333219 1.1067708333333077
1.1425 0.6588541666666807 0.47656250000001016 1.1197916666666905
1.1475000000000002 0.6328124999999855 0.5520833333333205 1.0104166666666434
1.1525 0.7057291666666817 0.552083333333345 1.1927083333333588
1.1575 0.5598958333333452 0.5026041666666774 1.0468750000000224
1.1625 0.7421874999999829 0.5442708333333207 1.104166666666641
1.1675 0.7369791666666824 0.5182291666666777 1.1302083333333575
1.1725 0.6848958333333175 0.4921874999999886 1.111979166666641
1.1775 0.7369791666666824 0.47656250000001016 1.1770833333333584
1.1825 0.7317708333333165 0.510416666666655 1.2161458333333053
1.1875 0.7161458333333486 0.5182291666666777 1.0885416666666898
1.1925000000000001 0.6848958333333175 0.5390624999999876 1.1328124999999738
1.1975 0.7708333333333497 0.43750000000000927 1.190104166666692
1.2025000000000001 0.7734374999999821 0.4739583333333223 1.0885416666666414
1.2075 0.7838541666666834 0.5390625000000114 1.0755208333333564
1.2125000000000001 0.8098958333333147 0.5182291666666548 1.0807291666666416
1.2175 0.8125000000000173 0.48697916666667707 1.1953125000000253
1.2225000000000001 0.8958333333333127 0.5078124999999882 1.1692708333333062
1.2275 0.8046875000000171 0.5677083333333455 1.283854166666694
1.2325000000000002 0.9062499999999791 0.4869791666666554 1.2005208333333057
1.2375 0.8958333333333525 0.5442708333333449 1.1927083333333588
1.2425000000000002 0.9739583333333108 0.5703124999999868 1.2994791666666368
1.2475 0.8411458333333512 0.5807291666666791 1.1927083333333588
1.2525000000000002 0.7890624999999818 0.5937499999999862 1.2343749999999716
1.2575 0.8697916666666853 0.5000000000000107 1.2786458333333606
1.2625000000000002 0.854166666666647 0.5937499999999862 1.1822916666666394
1.2675 0.9609375000000204 0.6119791666666797 1.2578125000000269
1.2725000000000002 0.8749999999999797 0.5312499999999878 1.2421874999999714
1.2775 0.9192708333333528 0.5286458333333446 1.236979166666693
1.2825 0.9166666666666862 0.5963541666666794 1.10416666666669
1.2875 0.9010416666666459 0.49999999999998845 1.2187499999999718
1.2925 0.9010416666666858 0.5286458333333446 1.2526041666666934
1.2975 0.9453124999999782 0.5937499999999862 1.2890624999999702
1.3025 0.9791666666666875 0.5364583333333448 1.200520833333359
1.3075 0.9609374999999778 0.5390624999999876 1.1666666666666397
1.3125 0.9869791666666877 0.5026041666666774 1.1588541666666914
1.3175000000000001 0.9348958333333117 0.5781249999999867 1.197916666666639
1.3225 0.8671875000000185 0.5989583333333461 1.135416666666691
1.3275000000000001 0.9791666666666441 0.6015624999999861 1.1223958333333073
1.3325 0.947916666666687 0.6067708333333464 1.1666666666666914
1.3375000000000001 0.9947916666666438 0.6015624999999861 1.1276041666666408
1.3425 0.9036458333333527 0.5729166666666788 1.0468750000000224
1.3475000000000001 0.9609374999999778 0.5468749999999875 1.1953124999999722
1.3525 0.9791666666666875 0.645833333333347 1.0468750000000224
1.3575000000000002 1.0078124999999767 0.5885416666666531 1.0182291666666432
1.3625 0.9609375000000204 0.6276041666666801 1.020833333333355
1.3675000000000002 0.9765624999999775 0.6432291666666518 1.0156249999999765
1.3725 1.0442708333333555 0.5859375000000125 0.9375000000000199
1.3775000000000002 0.8619791666666468 0.648437499999985 0.8984374999999793
1.3825 0.947916666666687 0.5494791666666784 0.9635416666666872
1.3875000000000002 0.9895833333333104 0.5885416666666531 0.9270833333333119
1.3925 0.9713541666666873 0.6536458333333472 0.908854166666686
1.3975000000000002 0.9583333333333112 0.6692708333333179 0.9401041666666449
1.4025 0.9140625000000195 0.6041666666666795 0.9765625000000209
1.4075 0.9765625000000209 0.6666666666666808 0.8203125000000175
1.4125 0.9218749999999788 0.6901041666666508 0.8749999999999797
1.4175 0.8958333333333525 0.6197916666666798 0.8984375000000191
1.4225 0.9583333333333112 0.6432291666666518 0.7421874999999829
1.4275 0.9244791666666864 0.6145833333333464 0.796875000000017
1.4325 0.9062499999999791 0.6692708333333179 0.8177083333333145
1.4375 0.9140625000000195 0.6302083333333468 0.8177083333333508
1.4425000000000001 0.8593749999999801 0.6640624999999847 0.854166666666647
1.4475 0.9453125000000201 0.6067708333333464 0.7526041666666827
1.4525000000000001 0.9348958333333117 0.6302083333333187 0.6874999999999841
1.4575 0.8593750000000184 0.656250000000014 0.703125000000015
1.4625000000000001 0.9374999999999784 0.6744791666666511 0.6901041666666508
1.4675 0.8828125000000188 0.7005208333333482 0.7213541666666821
1.4725000000000001 0.9218749999999788 0.648437499999985 0.7291666666666498
1.4775 0.8828125000000188 0.6328125000000134 0.7109375000000152
1.4825000000000002 0.8515624999999803 0.7109374999999836 0.6223958333333189
1.4875 0.9114583333333528 0.6276041666666801 0.5833333333333457
1.4925000000000002 0.8697916666666465 0.7031249999999838 0.6406249999999852
1.4975 0.7916666666666835 0.713541666666682 0.6223958333333466
1.5025000000000002 0.8281249999999809 0.7161458333333167 0.57552083333332
1.5075 0.815104166666684 0.6640625000000141 0.6067708333333464
1.5125000000000002 0.8880208333333128 0.6536458333333183 0.5781249999999867
1.5175 0.8098958333333506 0.6953125000000148 0.6171875000000132
1.5225000000000002 0.8828124999999796 0.6510416666666516 0.5859374999999865
1.5275 0.815104166666684 0.6901041666666814 0.5807291666666791
1.5325000000000002 0.8046874999999815 0.747395833333316 0.5546874999999872
1.5375 0.7317708333333489 0.6510416666666805 0.5911458333333459
1.5425 0.7187500000000153 0.713541666666682 0.4817708333333436
1.5475 0.7526041666666493 0.7421874999999829 0.4973958333333219
1.5525 0.7005208333333482 0.6510416666666805 0.4947916666666772
1.5575 0.7447916666666494 0.7031249999999838 0.48177083333332227
1.5625 0.7812500000000167 0.6536458333333472 0.4817708333333436
1.5675000000000001 0.7552083333333159 0.7239583333333166 0.476562499999989
1.5725 0.713541666666682 0.703125000000015 0.47135416666667673
1.5775000000000001 0.6302083333333187 0.6796874999999842 0.42447916666665686
1.5825 0.7317708333333489 0.6510416666666805 0.3697916666666745
1.5875000000000001 0.6692708333333179 0.648437499999985 0.3932291666666576
1.5925 0.6614583333333475 0.5989583333333461 0.4140625000000088
1.5975000000000001 0.6979166666666505 0.6692708333333179 0.40885416666665725
1.6025 0.6640625000000141 0.6484375000000139 0.4427083333333428
1.6075000000000002 0.6302083333333187 0.6119791666666525 0.3958333333333242
1.6125 0.6119791666666797 0.6484375000000139 0.3671875000000078
1.6175000000000002 0.7161458333333167 0.7291666666666498 0.40104166666665736
1.6225 0.6484375000000139 0.7213541666666821 0.3333333333333404
1.6275000000000002 0.7057291666666504 0.5989583333333195 0.37499999999999134
1.6325 0.638020833333347 0.5937500000000127 0.3177083333333401
1.6375000000000002 0.6744791666666511 0.6666666666666513 0.33854166666665886
1.6425 0.5885416666666792 0.6588541666666807 0.3645833333333411
1.6475000000000002 0.5651041666666536 0.6848958333333175 0.28906249999999334
1.6525 0.6145833333333464 0.6432291666666804 0.2682291666666724
1.6575000000000002 0.5520833333333205 0.6041666666666528 0.34635416666665864
1.6625 0.6822916666666813 0.5729166666666788 0.2864583333333394
1.6675 0.5963541666666794 0.6302083333333468 0.27864583333333925
1.6725 0.5703124999999868 0.6406249999999852 0.30468749999999295
1.6775 0.6744791666666811 0.5234375000000112 0.26562500000000566
1.6825 0.6041666666666528 0.6380208333333186 0.24218749999999442
1.6875 0.5755208333333456 0.5703125000000121 0.24218750000000516
1.6925000000000001 0.6093749999999859 0.5130208333333215 0.2343749999999946
1.6975 0.6354166666666802 0.656250000000014 0.24218750000000516
1.7025000000000001 0.5312499999999878 0.6874999999999841 0.21093749999999512
1.7075 0.6250000000000133 0.5911458333333459 0.18489583333333726
1.7125000000000001 0.5442708333333207 0.57552083333332 0.24218749999999442
1.7175 0.6171875000000132 0.645833333333347 0.2135416666666712
1.7225000000000001 0.6432291666666518 0.57552083333332 0.1979166666666621
1.7275 0.638020833333347 0.6067708333333464 0.15625000000000333
1.7325000000000002 0.6302083333333187 0.57552083333332 0.17187499999999603
1.7375 0.6692708333333477 0.5234375000000112 0.17447916666667038
1.7425000000000002 0.6302083333333187 0.6223958333333189 0.1979166666666621
1.7475 0.6015625000000128 0.5833333333333457 0.1640625000000035
1.7525000000000002 0.6197916666666523 0.5807291666666532 0.2031249999999953
1.7575 0.638020833333347 0.5651041666666787 0.13541666666666954
1.7625000000000002 0.6302083333333187 0.6171874999999858 0.1562499999999964
1.7675 0.6171875000000132 0.5338541666666781 0.17187500000000366
1.7725000000000002 0.6249999999999856 0.5651041666666536 0.1536458333333298
1.7775 0.5885416666666792 0.5703125000000121 0.13020833333333612
1.7825000000000002 0.6015624999999861 0.5885416666666531 0.1536458333333298
1.7875 0.5885416666666792 0.552083333333345 0.11979166666666922
1.7925 0.6276041666666801 0.5260416666666778 0.15885416666667004
1.7975 0.6406249999999852 0.4609374999999894 0.11197916666666409
1.8025 0.609375000000013 0.5494791666666784 0.1067708333333356
1.8075 0.6458333333333185 0.4973958333333219 0.13541666666666355
1.8125 0.6067708333333464 0.4973958333333439 0.15885416666667004
1.8175000000000001 0.6119791666666525 0.5052083333333217 0.08072916666666481
1.8225 0.7109375000000152 0.5312500000000113 0.12760416666666938
1.8275000000000001 0.7005208333333172 0.4921874999999886 0.11458333333333068
1.8325 0.645833333333347 0.48697916666667707 0.093750000000002
1.8375000000000001 0.6406249999999852 0.3932291666666576 0.14062499999999675
1.8425 0.6250000000000133 0.4739583333333435 0.0703125000000015
1.8475000000000001 0.6692708333333179 0.4401041666666565 0.0781249999999982
1.8525 0.6770833333333477 0.4296875000000092 0.12239583333333594
1.8575000000000002 0.6562499999999848 0.4270833333333235 0.11197916666666409
1.8625 0.6953125000000148 0.4505208333333429 0.08854166666666854
1.8675000000000002 0.6692708333333179 0.49999999999998845 0.09374999999999784
1.8725 0.7109375000000152 0.4192708333333423 0.07291666666666821
1.8775000000000002 0.6979166666666505 0.42187499999999023 0.06510416666666516
1.8825 0.6250000000000133 0.4661458333333433 0.08854166666666854
1.8875000000000002 0.7604166666666491 0.43749999999998984 0.07031249999999838
1.8925 0.6848958333333479 0.40625000000000866 0.0833333333333351
1.8975000000000002 0.7552083333333159 0.4322916666666567 0.0781249999999982
1.9025 0.6692708333333477 0.3541666666666742 0.08854166666666854
1.9075000000000002 0.7265624999999832 0.3411458333333255 0.05989583333333195
1.9125 0.6536458333333472 0.31250000000000666 0.057291666666667886
1.9175 0.7447916666666826 0.3072916666666732 0.06770833333333477
1.9225 0.7109374999999836 0.32291666666665925 0.06770833333333177
1.9275 0.7057291666666817 0.3229166666666735 0.09114583333333527
1.9325 0.7187499999999835 0.40104166666665736 0.06510416666666516
1.9375 0.7708333333333497 0.29947916666667307 0.0833333333333351
1.9425000000000001 0.747395833333316 0.34895833333332527 0.06249999999999856
1.9475 0.7578125000000162 0.2864583333333394 0.04166666666666755
1.9525000000000001 0.7369791666666496 0.3411458333333255 0.05208333333333213
1.9575 0.7265625000000154 0.29947916666667307 0.06250000000000133
1.9625000000000001 0.7578124999999825 0.2812499999999935 0.06770833333333177
1.9675 0.6875000000000147 0.21614583333333792 0.04947916666666772
1.9725000000000001 0.7265624999999832 0.24479166666666102 0.03385416666666589
1.9775 0.7265625000000154 0.2630208333333389 0.046875000000001
1.9825000000000002 0.7708333333333155 0.25260416666666086 0.05989583333333195
1.9875 0.807291666666684 0.21875000000000464 0.052083333333334446
1.9925000000000002 0.695312499999984 0.21874999999999492 0.03385416666666589
1.9975 0.7421875000000159 0.21614583333333792 0.05468750000000116
2.0025 0.7239583333333488 0.20572916666667104 0.06510416666666806
2.0075000000000003 0.7916666666666132 0.2031249999999863 0.03645833333333087
2.0125 0.7343750000000157 0.16927083333333692 0.04427083333333427
2.0175 0.703125000000015 0.19791666666667088 0.057291666666667886
2.0225 0.7057291666666817 0.15625000000000333 0.06510416666666806
2.0275000000000003 0.7864583333332803 0.16145833333332243 0.05468749999999631
2.0325 0.6250000000000133 0.15885416666667004 0.031250000000000666
2.0375 0.703125000000015 0.14843750000000316 0.036458333333334106
2.0425 0.6588541666666807 0.16927083333333692 0.04427083333333427
2.0475 0.7083333333333484 0.15104166666666988 0.036458333333334106
2.0525 0.7682291666666149 0.14843749999998998 0.03385416666666438
2.0575 0.6614583333333475 0.08854166666666854 0.020833333333333776
2.0625 0.7604166666666828 0.1536458333333366 0.052083333333334446
2.0675 0.7682291666666831 0.09895833333333544 0.04947916666666772
2.0725000000000002 0.721354166666618 0.07812499999999473 0.015624999999998945
2.0775 0.7187500000000153 0.06510416666666806 0.04427083333333427
2.0825 0.6744791666666811 0.0833333333333351 0.036458333333334106
2.0875 0.7265625000000154 0.052083333333334446 0.033854166666667386
2.0925000000000002 0.7005208333332861 0.07552083333332824 0.03906249999999736
2.0975 0.7578125000000162 0.03906250000000083 0.046875000000001
2.1025 0.6666666666666808 0.05468750000000116 0.031250000000000666
2.1075 0.6432291666666804 0.026041666666667223 0.033854166666667386
2.1125000000000003 0.6484374999999563 0.028645833333331396 0.03645833333333087
2.1175 0.6796875000000145 0.036458333333334106 0.020833333333333776
2.1225 0.6302083333333468 0.013020833333333611 0.04427083333333427
2.1275 0.6171875000000132 0.015625000000000333 0.036458333333334106
2.1325000000000003 0.6822916666666207 0.002604166666666491 0.03645833333333087
2.1375 0.6510416666666805 0.0 0.031250000000000666
2.1425 0.6588541666666807 0.007812500000000167 0.04947916666666772
2.1475 0.5807291666666791 0.0 0.05989583333333461
2.1525000000000003 0.6276041666666243 0.002604166666666491 0.018229166666665436
2.1575 0.6614583333333475 0.005208333333333444 0.033854166666667386
2.1625 0.5781250000000123 0.0 0.031250000000000666
2.1675 0.638020833333347 0.002604166666666722 0.033854166666667386
2.1725000000000003 0.5572916666666291 0.0 0.028645833333331396
2.1775 0.638020833333347 0.0 0.020833333333333776
2.1825 0.5911458333333459 0.0 0.013020833333333611
2.1875 0.6692708333333477 0.0 0.018229166666667053
2.1925 0.6223958333333466 0.0 0.036458333333334106
2.1975000000000002 0.6276041666666243 0.0 0.03385416666666438
2.2025 0.6015625000000128 0.0 0.028645833333333943
2.2075 0.5572916666666785 0.0 0.04427083333333427
2.2125 0.5442708333333449 0.0 0.033854166666667386
