,time,inherent MSD,inherent MSCD,actual MSD,actual MSCD
0,1.0,0.791734307433441,0.18764607016869392,1.1361403705280086,0.5708423990325684
1,1.2,0.8405599956665105,0.17005191740132827,1.1857630985607386,0.5374598310438399
2,1.4,0.8925646729516834,0.17506388711079993,1.2270583076598698,0.6064962607634073
3,1.6,0.94312685089897,0.18415444616201856,1.286802914346421,0.5603844537490853
4,1.8,0.9932147093028565,0.17621505664097692,1.34838830882913,0.5765076702723599
5,2.0,1.0388617742166468,0.1782765579817881,1.3805282515844486,0.5767919411470483
6,2.2,1.0789587832741443,0.16379471182509717,1.4104233540484783,0.5653464147860171
7,2.4,1.1166153607291036,0.17293026934163047,1.450725559523227,0.5877250264713642
8,2.6,1.1576082499098617,0.16897516562920648,1.506525737361778,0.5899151626982265
9,2.8,1.1956426093973354,0.1804291012052743,1.5402613419011948,0.5572743867714417
10,3.0,1.231193379142976,0.18291084827571336,1.566325188093282,0.6068245327100329
11,3.2,1.2695604435779828,0.1795983120665358,1.6015838727661844,0.5804902361353056
12,3.4,1.3141883270750079,0.1845170964318783,1.6458191256096761,0.5745705154493249
13,3.6,1.363045173747231,0.17157436141681096,1.696547548253821,0.5808206842254463
14,3.8,1.4067139860206102,0.18100202957657008,1.742908969075403,0.5665511775111541
15,4.0,1.4453789525488954,0.1835727915891696,1.78258679890046,0.5866025600508409
16,4.2,1.4800716592980716,0.17673781046074552,1.816562131900061,0.5781610345385834
17,4.4,1.5157883115086233,0.17699048618595858,1.8476437297653006,0.5892816670864588
18,4.6,1.553648771175378,0.17526727645220866,1.8847514397537182,0.57502839929078
19,4.8,1.5939434672364168,0.17726296477638406,1.926312092936512,0.5538197629978472
20,5.0,1.6304397488490416,0.18333573954775953,1.9687638536706717,0.5789541965766928
21,5.2,1.664070280417277,0.17356435884551294,2.0027912844080293,0.5936604632657952
22,5.4,1.6981352323921384,0.1714798041870693,2.033324746259182,0.5481569212949594
23,5.6,1.7303341938925556,0.18221233618594582,2.0622590887079735,0.5765668349178078
24,5.8,1.7636986105911099,0.18143467463531726,2.1009852572770975,0.5752189599512022
25,6.0,1.798371840119805,0.17272734341682924,2.1348133333565555,0.5666741861442967
26,6.2,1.8355741988204528,0.17197613579745877,2.1732040203784337,0.5939150716787853
27,6.4,1.877752315172985,0.17258817519455152,2.2144105077613063,0.577245897121334
28,6.6,1.9178121730302096,0.17176907911938397,2.2511617654676193,0.569516554101172
29,6.8,1.9588504378518972,0.17559862075496327,2.2886273994302324,0.5995769137131143
30,7.0,1.9970420341955617,0.1719205296374705,2.3271174750406813,0.5737927281497534
31,7.2,2.034694313330155,0.17818833218109312,2.3657157857386135,0.5881334149060223
32,7.4,2.0723680689313295,0.17947894754048707,2.4073654687726544,0.5785544517278357
33,7.6,2.111666814345314,0.17188693591162604,2.443332773175579,0.5824045352552588
