r Li-Li S_4c-Li S_4a-Li Cl_4c-Li Cl_4a-Li Li-S Li-Cl
0.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
0.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.220000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.230000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.240000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.260000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.270000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.280000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.290000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.310000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.320000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.330000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.340000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.350000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.360000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.370000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.380000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.390000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.400000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.410000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.420000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.430000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.440000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.450000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.460000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.470000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.480000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.490000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.510000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.520000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.530000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.540000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.550000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.560000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.570000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.580000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.590000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.600000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.610000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.620000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.630000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.640000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.650000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.660000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.670000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.680000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.690000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.710000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.720000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.730000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.740000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.760000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.770000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.780000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.790000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.800000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.810000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.820000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.830000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.840000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.850000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.860000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.870000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.880000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.890000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.910000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.920000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.930000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.940000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.950000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.960000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.970000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.980000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
1.990000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.010000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.030000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.060000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.070000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.080000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.090000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.110000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.120000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.130000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.140000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.160000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.170000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.180000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.190000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.210000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
2.220000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001
2.230000 0.000000 0.000000 0.000001 0.000000 0.000049 0.000000 0.000024
2.240000 0.000000 0.000001 0.000046 0.000003 0.000689 0.000005 0.000346
2.250000 0.000000 0.000049 0.000593 0.000095 0.004466 0.000064 0.002280
2.260000 0.000000 0.000723 0.003294 0.001304 0.016618 0.000402 0.008961
2.270000 0.000000 0.005040 0.011414 0.008039 0.042860 0.001645 0.025449
2.280000 0.000000 0.021019 0.040797 0.027897 0.079333 0.006182 0.053615
2.290000 0.000000 0.069506 0.133071 0.072017 0.114849 0.020258 0.093433
2.300000 0.000000 0.218269 0.326418 0.157472 0.177814 0.054469 0.167643
2.310000 0.000000 0.608036 0.650178 0.299020 0.333241 0.125831 0.316130
2.320000 0.000000 1.331682 1.175310 0.530338 0.588316 0.250849 0.559327
2.330000 0.000000 2.346675 1.976755 0.863527 0.946115 0.433456 0.904821
2.340000 0.000000 3.652190 3.014418 1.270772 1.459474 0.671394 1.365123
2.350000 0.000000 5.300292 4.160793 1.882176 2.114237 0.960694 1.998207
2.360000 0.000000 7.291636 5.362247 2.769242 2.969050 1.306489 2.869146
2.370000 0.000000 9.582008 6.743704 3.775417 4.023891 1.739232 3.899654
2.380000 0.000000 12.032211 8.389433 4.916408 5.100816 2.285124 5.008612
2.390000 0.000000 14.444228 10.016679 6.153897 6.159372 2.938668 6.156635
2.400000 0.000000 16.658014 11.684040 7.314567 7.320745 3.733366 7.317656
2.410000 0.000000 18.533550 13.487908 8.503194 8.501098 4.677471 8.502146
2.420000 0.000000 20.081675 15.142066 9.585442 9.592682 5.715179 9.589062
2.430000 0.000000 21.137405 16.346776 10.316966 10.364654 6.749421 10.340810
2.440000 0.000000 21.678186 17.126291 10.876091 10.716939 7.719798 10.796515
2.450000 0.000007 21.917480 17.527736 11.362914 10.835165 8.609332 11.099040
2.460000 0.000088 21.775505 17.611738 11.595906 10.781592 9.350112 11.188749
2.470000 0.000506 21.117051 17.510456 11.566498 10.604357 9.871280 11.085427
2.480000 0.001480 19.988800 17.226726 11.505548 10.305931 10.189712 10.905740
2.490000 0.002855 18.496011 16.728043 11.394832 9.949589 10.318040 10.672210
2.500000 0.004670 16.756013 15.964290 10.996749 9.587286 10.223843 10.292017
2.510000 0.007173 14.759437 14.858110 10.368478 9.113020 9.901940 9.740749
2.520000 0.010188 12.760907 13.663276 9.639189 8.523837 9.471270 9.081513
2.530000 0.014496 11.063150 12.664664 8.906130 8.013776 9.021289 8.459953
2.540000 0.020952 9.621452 11.964186 8.240896 7.579319 8.511447 7.910108
2.550000 0.030248 8.334485 11.205689 7.532537 7.068378 7.906468 7.300458
2.560000 0.045709 7.119188 10.254482 6.801861 6.437528 7.239684 6.619694
2.570000 0.068092 6.017399 9.203801 6.194367 5.849669 6.556622 6.022018
2.580000 0.100919 5.111067 8.228363 5.666892 5.436537 5.876673 5.551714
2.590000 0.143840 4.338811 7.377322 5.129786 5.024853 5.221164 5.077320
2.600000 0.194322 3.698071 6.557346 4.558366 4.614376 4.623975 4.586371
2.610000 0.258142 3.198433 5.822617 4.020339 4.203634 4.109670 4.111987
2.620000 0.334604 2.801792 5.190129 3.630767 3.764495 3.653903 3.697631
2.630000 0.427087 2.406519 4.612364 3.314976 3.383682 3.212924 3.349329
2.640000 0.530134 2.020691 4.092652 3.032069 3.040731 2.797600 3.036400
2.650000 0.628240 1.671031 3.658778 2.762109 2.720833 2.440263 2.741471
2.660000 0.717720 1.355756 3.247290 2.442132 2.419926 2.125497 2.431029
2.670000 0.790689 1.125404 2.872809 2.165084 2.161846 1.835855 2.163465
2.680000 0.854775 0.969493 2.616631 1.982705 1.979162 1.582700 1.980933
2.690000 0.913487 0.817618 2.402510 1.795958 1.854409 1.383741 1.825184
2.700000 0.958589 0.674257 2.133633 1.615441 1.752749 1.220232 1.684095
2.710000 1.001553 0.565854 1.855082 1.520521 1.624178 1.064824 1.572350
2.720000 1.041499 0.484022 1.598331 1.412463 1.452697 0.933903 1.432580
2.730000 1.058015 0.411780 1.346623 1.255232 1.299020 0.813195 1.277126
2.740000 1.069296 0.353419 1.162534 1.108667 1.194524 0.695526 1.151595
2.750000 1.079532 0.298784 1.048739 1.014532 1.053317 0.605293 1.033924
2.760000 1.073287 0.233099 0.912456 0.951267 0.924130 0.535968 0.937698
2.770000 1.076506 0.168195 0.774818 0.856660 0.848801 0.477238 0.852730
2.780000 1.075872 0.132964 0.679748 0.782489 0.797959 0.427125 0.790224
2.790000 1.050435 0.129633 0.621644 0.751389 0.744278 0.379953 0.747834
2.800000 1.010337 0.131276 0.572619 0.709127 0.693928 0.332953 0.701527
2.810000 0.986202 0.116078 0.497868 0.645655 0.669202 0.292060 0.657429
2.820000 0.998245 0.085382 0.409158 0.575758 0.651150 0.257299 0.613454
2.830000 0.999409 0.053763 0.349442 0.504848 0.605216 0.226746 0.555032
2.840000 0.975934 0.046303 0.320317 0.469980 0.549033 0.209462 0.509506
2.850000 0.972854 0.063444 0.292806 0.451509 0.505638 0.203841 0.478574
2.860000 0.985421 0.072922 0.262853 0.417623 0.471264 0.194565 0.444443
2.870000 0.982123 0.059709 0.253842 0.382650 0.439375 0.179642 0.411012
2.880000 0.989067 0.044959 0.243331 0.356898 0.416092 0.162258 0.386495
2.890000 1.020647 0.038507 0.219774 0.340547 0.413859 0.146760 0.377203
2.900000 1.045155 0.033083 0.181337 0.328514 0.402837 0.137104 0.365676
2.910000 1.073551 0.026920 0.151494 0.302867 0.382236 0.131101 0.342552
2.920000 1.111863 0.022928 0.140839 0.268341 0.368140 0.125469 0.318241
2.930000 1.151626 0.021388 0.129100 0.255546 0.361257 0.119048 0.308402
2.940000 1.201515 0.020562 0.105129 0.280755 0.337228 0.113338 0.308991
2.950000 1.236833 0.023851 0.087821 0.290556 0.310389 0.110294 0.300473
2.960000 1.252028 0.022794 0.086577 0.259944 0.307552 0.107622 0.283748
2.970000 1.279052 0.020076 0.090099 0.218664 0.302580 0.104565 0.260622
2.980000 1.329423 0.019226 0.089087 0.182971 0.287781 0.101160 0.235376
2.990000 1.374497 0.016156 0.082043 0.177514 0.276674 0.097852 0.227094
3.000000 1.402089 0.013354 0.087697 0.200300 0.267248 0.097862 0.233774
3.010000 1.417688 0.012154 0.101415 0.209318 0.242268 0.099414 0.225793
3.020000 1.412959 0.009236 0.095853 0.205494 0.217113 0.098536 0.211304
3.030000 1.398151 0.008782 0.075246 0.203592 0.233560 0.096307 0.218576
3.040000 1.404891 0.009296 0.060714 0.191246 0.263562 0.095492 0.227404
3.050000 1.404011 0.009361 0.058346 0.179983 0.272645 0.096969 0.226314
3.060000 1.384356 0.011722 0.066170 0.182392 0.260745 0.100615 0.221569
3.070000 1.364579 0.012368 0.070355 0.172315 0.228040 0.100596 0.200178
3.080000 1.342779 0.009149 0.064537 0.151038 0.207523 0.096873 0.179280
3.090000 1.336579 0.008708 0.059640 0.146114 0.208146 0.095253 0.177130
3.100000 1.352268 0.009660 0.058860 0.151575 0.216246 0.096708 0.183911
3.110000 1.354780 0.008613 0.055664 0.154481 0.222392 0.098000 0.188437
3.120000 1.325272 0.008882 0.055583 0.149419 0.216438 0.096337 0.182929
3.130000 1.283320 0.011827 0.062273 0.142858 0.215430 0.096852 0.179144
3.140000 1.247707 0.010589 0.059294 0.142938 0.218179 0.099613 0.180558
3.150000 1.232315 0.006062 0.049898 0.140105 0.215955 0.099077 0.178030
3.160000 1.245073 0.003772 0.047880 0.135863 0.211439 0.099149 0.173651
3.170000 1.267003 0.005661 0.043348 0.138378 0.198152 0.102752 0.168265
3.180000 1.267134 0.009007 0.036337 0.146107 0.194683 0.106578 0.170395
3.190000 1.250073 0.008826 0.041799 0.143220 0.193091 0.111376 0.168156
3.200000 1.248020 0.004517 0.051772 0.134446 0.182823 0.115771 0.158634
3.210000 1.265113 0.002069 0.051392 0.128541 0.188774 0.120724 0.158658
3.220000 1.287343 0.002073 0.046984 0.138190 0.213867 0.126260 0.176028
3.230000 1.301427 0.001468 0.043643 0.152691 0.229130 0.129978 0.190911
3.240000 1.312644 0.001449 0.038985 0.154620 0.224824 0.133993 0.189722
3.250000 1.327669 0.001969 0.033124 0.147291 0.206237 0.139750 0.176764
3.260000 1.345803 0.001205 0.032032 0.133205 0.194834 0.147699 0.164020
3.270000 1.361201 0.000606 0.032819 0.118448 0.207630 0.153100 0.163039
3.280000 1.374910 0.002238 0.035419 0.106412 0.211185 0.154687 0.158799
3.290000 1.380246 0.007009 0.039661 0.104757 0.195120 0.157949 0.149938
3.300000 1.385214 0.011255 0.041167 0.111156 0.181404 0.162486 0.146280
3.310000 1.408262 0.010035 0.037832 0.108485 0.183796 0.167512 0.146140
3.320000 1.429397 0.007099 0.031294 0.109719 0.199867 0.178291 0.154793
3.330000 1.434685 0.007448 0.028283 0.116452 0.208726 0.189612 0.162589
3.340000 1.453316 0.009440 0.032550 0.115033 0.207341 0.195127 0.161187
3.350000 1.481942 0.008661 0.034615 0.115645 0.208844 0.200329 0.162245
3.360000 1.495002 0.006174 0.027919 0.121350 0.216101 0.207530 0.168725
3.370000 1.494454 0.004809 0.029321 0.124972 0.211619 0.214015 0.168295
3.380000 1.493210 0.004350 0.039734 0.122281 0.203711 0.220274 0.162996
3.390000 1.491388 0.004105 0.042440 0.116576 0.215663 0.229803 0.166120
3.400000 1.497946 0.005679 0.040862 0.115225 0.239858 0.241753 0.177542
3.410000 1.504825 0.007831 0.043246 0.118217 0.242550 0.251881 0.180384
3.420000 1.503603 0.006763 0.042938 0.125301 0.216094 0.258450 0.170698
3.430000 1.492384 0.006714 0.039166 0.130268 0.203288 0.261738 0.166778
3.440000 1.493745 0.009641 0.038147 0.131746 0.212114 0.274450 0.171930
3.450000 1.506901 0.012288 0.040129 0.125848 0.227813 0.297016 0.176830
3.460000 1.516456 0.009408 0.043317 0.121375 0.237965 0.317555 0.179670
