,time,inherent MSD,inherent MSCD,actual MSD,actual MSCD
0,1.0,1.286062002228207,1.6991164330707635,1.6755659068153352,2.271778511522682
1,1.2,1.48716182768068,1.9484798312659664,1.8775960313404612,2.4848128577009727
2,1.4,1.6820934887900112,2.1717821175616727,2.0692423262726583,2.6931559642503156
3,1.6,1.8744258310532838,2.38651606557612,2.2596656657251337,2.870129194033641
4,1.8,2.064107778999425,2.5801964960212063,2.443407404822358,3.0710429250032463
5,2.0,2.2509429004151085,2.753796309712154,2.6240672716104565,3.2390709086579434
6,2.2,2.4366606979490117,2.968704870046143,2.811915140215531,3.480923408828646
7,2.4,2.618843518567193,3.1646734928727294,2.9935488760114666,3.645549974793907
8,2.6,2.7996231554450524,3.3212333998485435,3.1683614736526375,3.7664822792258046
9,2.8,2.9785620271925413,3.5220196227098985,3.3456714885829286,3.956684675618785
10,3.0,3.1570774791677643,3.7284093998185384,3.5197186488998824,4.1517878660887115
11,3.2,3.334701586127828,3.9027849722395214,3.6982250613808354,4.358052051961207
12,3.4,3.5141734498471986,4.093958863269826,3.8751024641982936,4.5226180084138194
13,3.6,3.6936663709562314,4.197004825087944,4.058322345647022,4.687411561704249
14,3.8,3.870196653063008,4.31320413830462,4.233011307798695,4.705381062368143
15,4.0,4.043768904937658,4.453625995357135,4.4052382740199105,4.8907656514273885
16,4.2,4.214445426316019,4.560819719356984,4.568828305894186,5.024181878924354
17,4.4,4.38403826674135,4.673468325566214,4.73625561102757,5.182648737884811
18,4.6,4.553579653005713,4.771663537457333,4.904223121008939,5.168387549327151
19,4.8,4.723054315298726,4.833627031044645,5.078024044693927,5.115117691859038
20,5.0,4.889441318462584,4.9427470133014735,5.24449276009365,5.158127491560477
21,5.2,5.053214838794658,4.998216862866781,5.398623324958771,5.298015960320295
22,5.4,5.218116474813434,5.110558300560142,5.564677682674872,5.444820983294194
23,5.6,5.38041671323397,5.209662762440375,5.728617485040554,5.499147003853499
24,5.8,5.5418169914002675,5.312563587974024,5.88708168540309,5.63379630885141
25,6.0,5.704008119064722,5.404810514427563,6.046149067044765,5.7675356452656255
26,6.2,5.868277115828039,5.474777573716967,6.203079363338948,5.85501923456538
27,6.4,6.033284027534768,5.530730010071234,6.366840820215953,5.9817066314917104
28,6.6,6.198100218984558,5.581674070594375,6.532628398954039,6.064334967336914
29,6.8,6.358999787790235,5.707209244803509,6.694894509320747,6.2105369254786424
30,7.0,6.5192226899856225,5.824558684457377,6.8490416550263165,6.349645918733947
31,7.2,6.677749178606864,5.885123232113561,7.000095113477285,6.354827566174351
32,7.4,6.836436073849506,5.94500240958937,7.150432681911629,6.36575170515383
33,7.6,6.992498619226443,6.022279478969538,7.309649130070262,6.3306884633336145
34,7.8,7.149275095315869,6.124813005494353,7.465116050640095,6.461042942820558
35,8.0,7.3025053482344475,6.251341469466631,7.611198417376376,6.621132478600205
36,8.2,7.453734451874555,6.408668475622142,7.763821703955215,6.721862163920182
37,8.4,7.600062696428799,6.552298169315216,7.911390557145105,6.929782778093629
38,8.6,7.74468755881369,6.683512508529508,8.055165748430637,6.989839136642978
39,8.8,7.89082498145486,6.784491386145486,8.204443673651541,7.151640274308914
40,9.0,8.030309442180526,7.010561183642771,8.345228897400746,7.3462497795714015
41,9.2,8.167558568814789,7.1942145504358495,8.482771283797282,7.577109714788573
42,9.4,8.302792790267754,7.372198223330272,8.617165936573372,7.7274270794924265
43,9.6,8.441607451730937,7.57952099808887,8.755431837138083,7.957113825105787
44,9.8,8.57869093488149,7.783004772264859,8.889708690216574,8.178114522457
45,10.0,8.71666735639968,8.015432624569614,9.02640584301193,8.383778053783386
46,10.2,8.855837631142249,8.265056446780795,9.166262994600158,8.642023842427635
47,10.4,8.993986875275544,8.556439606052814,9.30483895609355,8.917367716885739
48,10.6,9.131847406027251,8.844591360051107,9.445735178667533,9.267081234088394
49,10.8,9.271468866318076,9.111248118760583,9.580500265322394,9.492432821911795
50,11.0,9.411123217182594,9.386097497637746,9.721296899923255,9.791670106564819
